;SE/CO;mlt;259;261;262;263;265;266;267;278;279;281;282;283;285;287;289;291;294;295;296;313;243;244;245;246;247;248;249;251;252;Vazão posto 243;Vazão posto 244;Vazão posto 245;Vazão posto 246;Vazão posto 247;Vazão posto 248;Vazão posto 249;Vazão posto 251;Vazão posto 252;Vazão posto 259;Vazão posto 261;Vazão posto 262;Vazão posto 263;Vazão posto 265;Vazão posto 266;Vazão posto 267;Vazão posto 278;Vazão posto 279;Vazão posto 281;Vazão posto 282;Vazão posto 283;Vazão posto 285;Vazão posto 287;Vazão posto 289;Vazão posto 291;Vazão posto 294;Vazão posto 295;Vazão posto 296;Vazão posto 313
245;-0.22411340597756266;-0.747167888334888;0.8263873944443354;0.6329813453507461;0.6546208364891665;0.6357931614436968;0.524028462758484;0.15681223771861627;0.7437674452633105;0.7780790428190155;0.7954235915571648;0.4337985879490631;0.7013086643348948;0.8457406286312907;0.43181831769273094;0.8310035872811927;0.7924494446176362;0.033769925714254294;0.8587098363078285;0.8521721518667225;0.31908562518403666;0.8192440181497517;0.8192440181497517;0.928535350808571;1.0;1.0;0.09440806462250967;0.8522899444282009;0.8334097579259092;0.7947563705386307;0.863291148109341;-0.24560267747935152;-0.013897721796757722;-0.00300264485220332;-0.013295051054521155;0.16158311763108596;0.16386660277000328;-0.27130025495432264;0.07521370823826486;0.31756543594793357;0.31756543594793357;0.16786838516907435;0.15349729471115114;0.1169016969082471;0.24189378276816897;-0.11108595783667034;0.05965406340652987;0.020526065099316947;0.29301446421289823;0.2833575009467504;0.07937130276155062;0.15074931397277247;0.5159629074201251;0.5258695061618104;0.08402036887681985;0.5494464234264774;0.061071476066363144;0.20274158687199229;0.27275206249993983;0.14971369400444873
246;-0.22411340597756266;-0.747167888334888;0.8263873944443354;0.6329813453507461;0.6546208364891665;0.6357931614436968;0.524028462758484;0.15681223771861627;0.7437674452633105;0.7780790428190155;0.7954235915571648;0.4337985879490631;0.7013086643348948;0.8457406286312907;0.43181831769273094;0.8310035872811927;0.7924494446176362;0.033769925714254294;0.8587098363078285;0.8521721518667225;0.31908562518403666;0.8192440181497517;0.8192440181497517;0.928535350808571;1.0;1.0;0.09440806462250967;0.8522899444282009;0.8334097579259092;0.7947563705386307;0.863291148109341;-0.24560267747935152;-0.013897721796757722;-0.00300264485220332;-0.013295051054521155;0.16158311763108596;0.16386660277000328;-0.27130025495432264;0.07521370823826486;0.31756543594793357;0.31756543594793357;0.16786838516907435;0.15349729471115114;0.1169016969082471;0.24189378276816897;-0.11108595783667034;0.05965406340652987;0.020526065099316947;0.29301446421289823;0.2833575009467504;0.07937130276155062;0.15074931397277247;0.5159629074201251;0.5258695061618104;0.08402036887681985;0.5494464234264774;0.061071476066363144;0.20274158687199229;0.27275206249993983;0.14971369400444873
247;0.6286083230614401;0.007690466838090752;-0.1702944337328657;-0.4197503631740341;-0.41001311550260827;-0.40643690151410644;-0.43388948459556687;-0.5992095405219631;-0.4387300388545557;-0.3713811955142825;-0.3255692818666218;-0.6226348212083153;-0.053873770069075275;-0.004486341871588101;-0.3229789398944726;-0.22875834856712093;0.10647970368394709;0.7055329985731086;-0.17465057678052637;-0.214746302819445;-0.6872711194634354;0.0399830699643787;0.0399830699643787;-0.09544437326797035;0.09440806462250967;0.09440806462250967;1.0;-0.2100518427547627;-0.2292839261306975;-0.2680322370737031;-0.2799607616898239;-0.6506122591417232;-0.7251157642243519;-0.7247540708182719;-0.7127266107824333;-0.7374089906722402;-0.738463953133283;-0.6093903821811822;-0.6802800425655622;-0.6785665280826919;-0.6785665280826919;-0.7385210853851929;-0.5596154616719213;-0.5308187552589743;-0.5940260993367289;-0.7181841693942367;-0.6361749979561803;-0.6547906792860655;-0.6693547608167483;-0.7000346817977194;-0.7077189697967475;-0.5157379335333256;-0.6074609062255714;-0.6014600060296876;-0.7061842951269521;-0.44802130709466503;-0.7614415841954385;-0.6970718755799219;-0.6774516411842942;-0.7230388032513744
248;-0.6017534121812689;-0.6966527763473926;0.9770161550183906;0.9056880036925382;0.9176631338418619;0.8913494617205828;0.8114534931887698;0.4650707311777772;0.9089807080580593;0.8769704329921291;0.8790204437814537;0.7744594856721218;0.8739593316974842;0.9486612181824868;0.7270250297886334;0.9979567182737021;0.7944899291777772;-0.09151355040953321;0.9364738337025874;0.9997113586288823;0.699364663828581;0.7285312842018729;0.7285312842018729;0.9694607011502202;0.8522899444282009;0.8522899444282009;-0.2100518427547627;1.0;0.998730294576575;0.9917072560771746;0.9377499475204347;0.09797683039007377;0.3901902651213936;0.399241886212316;0.3949222549212588;0.5733052073907229;0.5754565151211277;0.031793635636276046;0.4636733028057505;0.7045574261628684;0.7045574261628684;0.5806593946509218;0.5078730828553786;0.4131394433476882;0.569626503632282;0.2811585091858112;0.4724053806333373;0.38786688797721847;0.6928288272382733;0.6818938404688;0.4806303335782897;0.39988966533204445;0.848594598597316;0.8551096874448934;0.4817300992049772;0.8218920790215313;0.4654342583181713;0.61398407696841;0.655111068758268;0.5787870274802719
249;-0.6230297630159483;-0.675461004889229;0.9770557435239097;0.9230233565505125;0.9337543082069127;0.9087111274153568;0.8306388328708167;0.49495437311054513;0.9051939458283276;0.8693777224041115;0.8710560232754289;0.7915807759776334;0.8735907403564901;0.9390625932824983;0.7543154803253507;0.9996135724741452;0.7819501279603964;-0.08534357304764267;0.9365525320252989;0.9989441601467633;0.7252656093890901;0.7041290146996375;0.7041290146996375;0.9594860828536282;0.8334097579259092;0.8334097579259092;-0.2292839261306975;0.998730294576575;1.0;0.9966682511811644;0.9360131087001107;0.13851572360617156;0.42582385342792994;0.4348062569085374;0.43069237114243014;0.6035700568837162;0.605607478605373;0.06963179578147416;0.4893863660609493;0.7211940163861105;0.7211940163861105;0.6104952461233576;0.5296080747116727;0.43577330475519166;0.586375842556862;0.3192961416950775;0.4921549233708621;0.41876385209986183;0.7134841733738057;0.7014430318878185;0.5064658332480811;0.4148452814069711;0.8646068723828517;0.8705633740541223;0.5077712798260873;0.8201545030918991;0.4980719984661079;0.6428961203024522;0.6822233462561211;0.6088301237668963
251;-0.669722270588959;-0.6321268993120379;0.9722916649057834;0.9484493615006386;0.9572671215440871;0.9340259701129906;0.8620096734915198;0.5491666457324288;0.9020839138821036;0.858249173198354;0.8589637814576664;0.8199612515617455;0.8795236132226472;0.9241043836970264;0.7884810350927297;0.9975046530985195;0.7699953616337556;-0.08341079174495036;0.9313008462163352;0.992937957788683;0.7664179511151803;0.6712542540610134;0.6712542540610134;0.9379378696854808;0.7947563705386307;0.7947563705386307;-0.2680322370737031;0.9917072560771746;0.9966682511811644;1.0;0.9277861577022688;0.20163387925658088;0.486688192105661;0.49553107321880646;0.4914033915493062;0.658608870411213;0.6603526657395394;0.13026103023780775;0.5426423169764005;0.7607045126683046;0.7607045126683046;0.6646439812279894;0.5724741728369112;0.4813177702475043;0.6244415266241224;0.3837631322743909;0.5377748052821457;0.47690518332124954;0.7546162933488152;0.7441630499558213;0.5619825982126704;0.45576053429987134;0.8933494401918548;0.8982007515655072;0.5630758195964947;0.8293949205300015;0.5589648069559039;0.6938395239401602;0.7312988231215887;0.6631360450552461
252;-0.5508634758909929;-0.7415925240354181;0.9171816620835924;0.8327850948963837;0.8511281405394229;0.8103240333358204;0.6928551349893882;0.4321237335352276;0.9431771378873024;0.9409929461066421;0.9479796878850935;0.7374586985493058;0.7836039365609212;0.8610285217263098;0.6056170005045711;0.9353041354587301;0.7765191298188214;-0.1623801147152428;0.8826793978079824;0.9380758721795642;0.6555444908851416;0.7767387076880423;0.7767387076880423;0.9438856986483071;0.863291148109341;0.863291148109341;-0.2799607616898239;0.9377499475204347;0.9360131087001107;0.9277861577022688;1.0;0.09183486396642287;0.33855860272881605;0.35013197525057804;0.3399488458848358;0.5260273051218283;0.5286068304275562;0.053159300680843284;0.36225868865594313;0.637862064693723;0.637862064693723;0.5334660008978477;0.37489678249864067;0.3151287408343843;0.46748969965051523;0.2534380322916959;0.3218946583788403;0.305028779744146;0.6185133607722495;0.6208131801876694;0.40914841363658194;0.33146705076198757;0.8114618263488756;0.8193077007914186;0.4134650965823897;0.7823980046509538;0.4298948899629202;0.5653699207360885;0.6115294629994776;0.5037100557420371
Vazão posto 243;-0.6437813752594648;0.3728043617700345;0.08096753428470624;0.4520590278999031;0.4253565449981606;0.4564548063919113;0.4989362514198017;0.7275719759950002;0.10495425033745696;0.007432174683232841;-0.00925609803786948;0.4773553020349768;0.09548855450704467;-0.06607771868780138;0.5623504558136312;0.14687919911293923;-0.11746709866387982;-0.11298233044200282;0.12080057221214534;0.11169744025321124;0.6106039515307559;-0.2267041862951477;-0.2267041862951477;-0.06872627347213338;-0.24560267747935152;-0.24560267747935152;-0.6506122591417232;0.09797683039007377;0.13851572360617156;0.20163387925658088;0.09183486396642287;1.0;0.867417011622774;0.8659490583497588;0.8700802305877191;0.7729214125965949;0.7730003015414859;0.9783237591051925;0.5941517801683364;0.5244552992334834;0.5244552992334834;0.7705873711055911;0.3838300355165897;0.35797932491345674;0.3421359461152273;0.9509931901832923;0.47671571685351405;0.6262154595968112;0.595422347297137;0.5809229381032325;0.6909892642395051;0.2958850055933692;0.5088176031129416;0.4998376345949664;0.6905282142845239;0.2069643651100614;0.8290393797840161;0.7755715800907744;0.7096055451190769;0.7365303058343655
Vazão posto 244;-0.8712666307199218;0.15127567421679602;0.3806073523045492;0.7059055316275508;0.6828141825285292;0.7049520793515914;0.7132235116564946;0.8537939448989932;0.4150746081975608;0.32091731010651153;0.3030492999380332;0.770812727716694;0.4077043522609066;0.23852018546080578;0.763326991853207;0.43449010423527723;0.1503227687443573;-0.24963342308829603;0.36541510876058647;0.40224433006602717;0.8811105081957309;-0.06379493503080393;-0.06379493503080393;0.23547340281436524;-0.013897721796757722;-0.013897721796757722;-0.7251157642243519;0.3901902651213936;0.42582385342792994;0.486688192105661;0.33855860272881605;0.867417011622774;1.0;0.9997353481680252;0.9992732985956038;0.9624375009098948;0.9621162236099089;0.8227560577611798;0.8968472940472083;0.8057873090748391;0.8057873090748391;0.9607473173215546;0.6690109058440367;0.62833389962127;0.7156696499492847;0.9697022959597248;0.7623300771973663;0.8510078258293995;0.8240183941324253;0.8214970517242599;0.9206524394755011;0.651558442209281;0.7647123683702604;0.7554904005682169;0.9249412648915442;0.47474155917756816;0.9616895169969365;0.9301157619377052;0.9042864653795926;0.9320641975984452
Vazão posto 245;-0.8751224503548672;0.14973346351590236;0.3865082679650831;0.7140484130595752;0.69158013847986;0.7133261519507008;0.721170877588711;0.8633796563295049;0.42294952694835586;0.3281604028150401;0.31060859875280755;0.7712853529136718;0.4155199747203602;0.24814657518746852;0.7699812763613423;0.4436730719490232;0.15995420050849035;-0.24043333534896533;0.3790123774116066;0.4113950867029781;0.8827353877970358;-0.05436615268892809;-0.05436615268892809;0.24378697642030164;-0.00300264485220332;-0.00300264485220332;-0.7247540708182719;0.399241886212316;0.4348062569085374;0.49553107321880646;0.35013197525057804;0.8659490583497588;0.9997353481680252;1.0;0.9993356820518247;0.9645957262546683;0.9642060446098113;0.8237086226045722;0.8966242593209665;0.8105878037831634;0.8105878037831634;0.9628444502033201;0.6667739461412147;0.6284698103327022;0.7153029332800905;0.9706907953988534;0.7593184937629205;0.8519522042339309;0.8264306110133789;0.825871878001113;0.924049605737865;0.656192006753998;0.7698972557225553;0.7607596519043237;0.928563114002734;0.48144735816625245;0.9646846557799541;0.9339504740878066;0.9091134951130123;0.9343979957492793
Vazão posto 246;-0.8754705979832921;0.15462630024759122;0.383131341053704;0.7093073643694184;0.6863148607355964;0.7079642139922282;0.7154883398509986;0.8562497564287233;0.4128464828480417;0.31660168161301105;0.2996437878924196;0.7688065313544034;0.4139080366128035;0.2470263727037338;0.7740295246366491;0.43934358072831686;0.15347816903151884;-0.22605427098969802;0.36999521717707917;0.40686928096259967;0.8792252817487202;-0.06365491927934176;-0.06365491927934176;0.23782637047238864;-0.013295051054521155;-0.013295051054521155;-0.7127266107824333;0.3949222549212588;0.43069237114243014;0.4914033915493062;0.3399488458848358;0.8700802305877191;0.9992732985956038;0.9993356820518247;1.0;0.9608772570167337;0.9605518688419772;0.8287041143411652;0.8895190355849637;0.8053370918106524;0.8053370918106524;0.9593900381041472;0.6563265365554148;0.6164318931280927;0.7052499715624808;0.9718024362609723;0.7512852781570354;0.8464099814017625;0.8258410608404929;0.8221760562620117;0.919794276485274;0.6444943707071175;0.7654218994167014;0.756389889262605;0.9241991845195385;0.4792925308180908;0.9599421971613381;0.9342009982159402;0.905256826576563;0.9317531740017327
Vazão posto 247;-0.9384866716573921;-0.03960286305938578;0.5621529069082701;0.8301333137226122;0.8151183828607268;0.8207949670506136;0.8228054326251948;0.8681543075433695;0.6173083226511251;0.5190488216508072;0.5000500330975088;0.8697716598534306;0.5782312444133424;0.436103792487287;0.7867415288880343;0.6123664740256786;0.34279603217088767;-0.2955851858814642;0.5280970409783521;0.5834886092557099;0.9385078843740259;0.15857863017583723;0.15857863017583723;0.42306028399351026;0.16158311763108596;0.16158311763108596;-0.7374089906722402;0.5733052073907229;0.6035700568837162;0.658608870411213;0.5260273051218283;0.7729214125965949;0.9624375009098948;0.9645957262546683;0.9608772570167337;1.0;0.9999650963564741;0.7162068759099802;0.9174410350254283;0.9255222849078595;0.9255222849078595;0.9997133318636419;0.7506187626643593;0.6925616795811036;0.7974848411926979;0.9160335453346958;0.8301871763922484;0.8600227838244906;0.9249907016950218;0.9343070626568206;0.9550769154841393;0.7029225482560587;0.8959631066294265;0.889278911813079;0.955337079760057;0.6781252661802172;0.9828189810006055;0.9775589957949056;0.9690604630187307;0.9779210782052308
Vazão posto 248;-0.9382967879978352;-0.04499035147745887;0.5647557292002445;0.8304649210578546;0.8154707101462125;0.8207579302075084;0.8216849685873076;0.8651592959731403;0.6202434411824934;0.5225479027055547;0.5035282017697009;0.8720900846412091;0.5787518668255579;0.43769948365423383;0.7859744299659296;0.6142578325012382;0.34364572089318474;-0.29990810491420195;0.5282645700052384;0.5855464113446339;0.9396086550649388;0.16159966289248984;0.16159966289248984;0.4260218473465043;0.16386660277000328;0.16386660277000328;-0.738463953133283;0.5754565151211277;0.605607478605373;0.6603526657395394;0.5286068304275562;0.7730003015414859;0.9621162236099089;0.9642060446098113;0.9605518688419772;0.9999650963564741;1.0;0.7159440905038297;0.9156692293630055;0.9254149316809104;0.9254149316809104;0.9998516315241961;0.7486908169772621;0.6890824143445132;0.7958410366927636;0.915508442217226;0.8291426312560304;0.857031592824893;0.9253492596250791;0.9341965382079751;0.9535378932843691;0.6988325945487708;0.8974685145713706;0.8908892203712858;0.9537943612226099;0.679935512542222;0.9819148735709791;0.9777655984925689;0.9687003820331012;0.9772664994568924
Vazão posto 249;-0.624687179837834;0.4517269875232731;-0.002708911902357178;0.379078956247361;0.3551566925896199;0.3853227505190922;0.42153965494497075;0.7203676897954346;0.054632051855073256;-0.03824787931188095;-0.05019405165337411;0.38544264531765715;0.05837168232619756;-0.10505266924433022;0.499970747965235;0.07994630550215574;-0.11996786625044191;-0.04378829629322009;0.08048815263125857;0.046470988760143064;0.5262733403280981;-0.21851887559917385;-0.21851887559917385;-0.12353337622641727;-0.27130025495432264;-0.27130025495432264;-0.6093903821811822;0.031793635636276046;0.06963179578147416;0.13026103023780775;0.053159300680843284;0.9783237591051925;0.8227560577611798;0.8237086226045722;0.8287041143411652;0.7162068759099802;0.7159440905038297;1.0;0.526988518051911;0.4756699319712945;0.4756699319712945;0.7141334780162631;0.23973263247926715;0.23918426995953374;0.23860915288706774;0.929685566368142;0.3699979067872889;0.5498754644274222;0.5192207162799656;0.5254142714310562;0.6675272769621717;0.2646617829469404;0.4347775487458323;0.42627712639675136;0.6692570648063192;0.1711208799720691;0.7896918530339692;0.7260377114602431;0.6511340605906407;0.6625069152292409
Vazão posto 251;-0.8632632490040352;0.05491838447749296;0.45968008333099974;0.7252504709093323;0.7079333025637636;0.7281400904232821;0.7555590727559784;0.8067387136651126;0.5033752182518398;0.41197775239357853;0.38752941992374046;0.7935509316756296;0.5099381190660982;0.3516831219460881;0.7149602384134381;0.49858748933998237;0.25997962214635373;-0.32578691986072744;0.4351770087539724;0.47320771102289444;0.8788402190137868;0.005624789459788615;0.005624789459788615;0.32377191240696873;0.07521370823826486;0.07521370823826486;-0.6802800425655622;0.4636733028057505;0.4893863660609493;0.5426423169764005;0.36225868865594313;0.5941517801683364;0.8968472940472083;0.8966242593209665;0.8895190355849637;0.9174410350254283;0.9156692293630055;0.526988518051911;1.0;0.8810114666053901;0.8810114666053901;0.9129663915198883;0.8574126757967907;0.8290416039017423;0.9246051827334286;0.7921012446806547;0.9173201238872745;0.927319799883024;0.8460362978088576;0.8661009445790395;0.9484039001669382;0.8769132602455545;0.7737911691330409;0.7636554243638567;0.9503459182778378;0.5669374077385656;0.8986101857577228;0.8478962118288289;0.8689222711585083;0.9168594220383044
Vazão posto 252;-0.9510892835337779;-0.22332661594856051;0.6861792871028181;0.8550460115116187;0.8513005084226173;0.8393639695989292;0.8403666120370978;0.7770162628616161;0.776680539416433;0.6786971772860815;0.6561965860314342;0.8860845189184389;0.7037423275773919;0.6179951247513102;0.7096700189274308;0.7289195868096705;0.5087020362397793;-0.3333469396398913;0.6337126176145269;0.710638361015197;0.8956753994158171;0.37187086556993815;0.37187086556993815;0.5737433074962225;0.31756543594793357;0.31756543594793357;-0.6785665280826919;0.7045574261628684;0.7211940163861105;0.7607045126683046;0.637862064693723;0.5244552992334834;0.8057873090748391;0.8105878037831634;0.8053370918106524;0.9255222849078595;0.9254149316809104;0.4756699319712945;0.8810114666053901;1.0;1.0;0.9269927050243353;0.763061269162253;0.7072888800751433;0.8501122554064143;0.7314259151017674;0.8431101741810072;0.8033517078539313;0.9546270341499203;0.9906703146753828;0.934798805659031;0.770619263982531;0.9320001898800032;0.9285762109573086;0.9298991493880752;0.8748745069255979;0.894683011084911;0.911014678800902;0.9166489426434113;0.9170511422690678
Vazão posto 259;-0.9510892835337779;-0.22332661594856051;0.6861792871028181;0.8550460115116187;0.8513005084226173;0.8393639695989292;0.8403666120370978;0.7770162628616161;0.776680539416433;0.6786971772860815;0.6561965860314342;0.8860845189184389;0.7037423275773919;0.6179951247513102;0.7096700189274308;0.7289195868096705;0.5087020362397793;-0.3333469396398913;0.6337126176145269;0.710638361015197;0.8956753994158171;0.37187086556993815;0.37187086556993815;0.5737433074962225;0.31756543594793357;0.31756543594793357;-0.6785665280826919;0.7045574261628684;0.7211940163861105;0.7607045126683046;0.637862064693723;0.5244552992334834;0.8057873090748391;0.8105878037831634;0.8053370918106524;0.9255222849078595;0.9254149316809104;0.4756699319712945;0.8810114666053901;1.0;1.0;0.9269927050243353;0.763061269162253;0.7072888800751433;0.8501122554064143;0.7314259151017674;0.8431101741810072;0.8033517078539313;0.9546270341499203;0.9906703146753828;0.934798805659031;0.770619263982531;0.9320001898800032;0.9285762109573086;0.9298991493880752;0.8748745069255979;0.894683011084911;0.911014678800902;0.9166489426434113;0.9170511422690678
Vazão posto 261;-0.938796337498046;-0.053296911147854904;0.569365199266979;0.8312961045340767;0.8165311962740343;0.8207604882288021;0.820146505048686;0.8611815769657466;0.6263881510145427;0.529194633236524;0.5101048545377075;0.8746571155340606;0.5825067774015806;0.4436441680279733;0.7848940421663805;0.618945442928801;0.3475167484379596;-0.3054648589138397;0.53039389986846;0.59049084738138;0.9407362704058241;0.16867990951014245;0.16867990951014245;0.43199466043552576;0.16786838516907435;0.16786838516907435;-0.7385210853851929;0.5806593946509218;0.6104952461233576;0.6646439812279894;0.5334660008978477;0.7705873711055911;0.9607473173215546;0.9628444502033201;0.9593900381041472;0.9997133318636419;0.9998516315241961;0.7141334780162631;0.9129663915198883;0.9269927050243353;0.9269927050243353;1.0;0.7434137546576443;0.680165590696257;0.7918928011806192;0.9138406154958989;0.8284812917230071;0.8497437673972859;0.9252006964133367;0.9347073767648685;0.9525519051296296;0.6922285052857942;0.899921348801807;0.8935717336638472;0.9528985294515976;0.6854009124027551;0.9801647125365296;0.9780794561115458;0.9677761581186957;0.9757840054489004
Vazão posto 262;-0.646549548951801;-0.12801952714457432;0.5218046876591432;0.7043897893404459;0.6912889864063217;0.7066497630813505;0.7716923332709145;0.6396359432516874;0.49502634196781387;0.4017728794265374;0.37260093739516004;0.728460030851972;0.489937906155333;0.39152208340326783;0.6368995133103439;0.5342344088065364;0.25067881250759416;-0.3111374705952876;0.4757781422042575;0.5130403577250354;0.7700979307409029;0.042192786666104445;0.042192786666104445;0.3685844622924051;0.15349729471115114;0.15349729471115114;-0.5596154616719213;0.5078730828553786;0.5296080747116727;0.5724741728369112;0.37489678249864067;0.3838300355165897;0.6690109058440367;0.6667739461412147;0.6563265365554148;0.7506187626643593;0.7486908169772621;0.23973263247926715;0.8574126757967907;0.763061269162253;0.763061269162253;0.7434137546576443;1.0;0.9542809599514052;0.9339274896540438;0.5473828460311708;0.9121167404624956;0.8708403455709708;0.7935738461423189;0.7708277125714857;0.7260025236155347;0.7760196840147735;0.7248695181988302;0.7160004656360738;0.7192492669313693;0.5372188503378743;0.7121295580045455;0.7008187472404291;0.7621524510855111;0.8250274331054964
Vazão posto 263;-0.6263734119173239;-0.016413390328781936;0.4288342397992549;0.6450025107494496;0.632933799880439;0.6587757127629436;0.7229002972639683;0.6528187856159446;0.4081098248359249;0.3197053676957003;0.29396259810195113;0.6529752840986679;0.3914063190840946;0.2905913411955433;0.6137501664680497;0.4423157264701735;0.17851380262828742;-0.19132771269374416;0.4291959017517323;0.4213455600897831;0.7084914046313985;-0.05254550212013702;-0.05254550212013702;0.27955625835349857;0.1169016969082471;0.1169016969082471;-0.5308187552589743;0.4131394433476882;0.43577330475519166;0.4813177702475043;0.3151287408343843;0.35797932491345674;0.62833389962127;0.6284698103327022;0.6164318931280927;0.6925616795811036;0.6890824143445132;0.23918426995953374;0.8290416039017423;0.7072888800751433;0.7072888800751433;0.680165590696257;0.9542809599514052;1.0;0.9285706090782246;0.5178132810130186;0.7996222224540911;0.9218518461451859;0.7475680933445801;0.7294849212600676;0.7055174044904907;0.8674309655881833;0.641481112126014;0.6305862257786289;0.6995394739669264;0.4573262298554137;0.6828561898045709;0.6418707992490092;0.7103816660224425;0.7711566815967991
Vazão posto 265;-0.7753333270660321;-0.1910392672991131;0.5922666504753883;0.7406766221234722;0.7306252498042757;0.7404902402348144;0.7510299536710595;0.6503439244979488;0.6117401462399396;0.539929437423295;0.5153323827857538;0.8279198179983497;0.5518115717278023;0.45856984464469946;0.6667769634716464;0.5909936688615867;0.33453911955730115;-0.3564702282565569;0.5081673067048696;0.575294310461929;0.8493653218337032;0.11140472218645193;0.11140472218645193;0.46502090688728676;0.24189378276816897;0.24189378276816897;-0.5940260993367289;0.569626503632282;0.586375842556862;0.6244415266241224;0.46748969965051523;0.3421359461152273;0.7156696499492847;0.7153029332800905;0.7052499715624808;0.7974848411926979;0.7958410366927636;0.23860915288706774;0.9246051827334286;0.8501122554064143;0.8501122554064143;0.7918928011806192;0.9339274896540438;0.9285706090782246;1.0;0.5628056383397365;0.876459845877446;0.9063762221176923;0.8450020362285763;0.8420057989488064;0.8173692273340885;0.9088149610311121;0.7813852488164785;0.7735078543088653;0.8153266850270534;0.6381064263349994;0.7483071105177638;0.7342547319740678;0.7862900325872811;0.8328680519473397
Vazão posto 266;-0.8204334422096138;0.27979009228910545;0.2541994380562023;0.624212035057915;0.6010265397348459;0.6256880227484831;0.6565986281400036;0.8606887786777586;0.3047112704532213;0.1987730461296825;0.18112771137543648;0.6481300998760539;0.3073398016852802;0.13364786677057824;0.6938552782425447;0.32976711114933416;0.07000237896958689;-0.16811618108302878;0.29288156838451246;0.2947865258924665;0.7762396683944802;-0.10217951191585938;-0.10217951191585938;0.10971839217026957;-0.11108595783667034;-0.11108595783667034;-0.7181841693942367;0.2811585091858112;0.3192961416950775;0.3837631322743909;0.2534380322916959;0.9509931901832923;0.9697022959597248;0.9706907953988534;0.9718024362609723;0.9160335453346958;0.915508442217226;0.929685566368142;0.7921012446806547;0.7314259151017674;0.7314259151017674;0.9138406154958989;0.5473828460311708;0.5178132810130186;0.5628056383397365;1.0;0.6602591566057684;0.7751285569317091;0.7559128464976561;0.762072840045324;0.8726516286045287;0.5323099419357247;0.6829695435447664;0.6736793069268788;0.874610521755093;0.4039455986566554;0.9495984912793662;0.9038326996879983;0.8600576169992005;0.8814201900788972
Vazão posto 267;-0.7392973947892422;-0.03710220217822131;0.4629385309325369;0.6704424659896141;0.655759796661319;0.6647732431634443;0.7379107849461934;0.6856196084830267;0.5034300726086344;0.39937720788818387;0.3662118467512776;0.7226587923586179;0.5304993404775747;0.394385851302848;0.5815876879602524;0.4994714749963785;0.2839421764654056;-0.4255640016292589;0.41807211274345896;0.4771932820262552;0.7789985161803132;0.09544350444263025;0.09544350444263025;0.32381992755471856;0.05965406340652987;0.05965406340652987;-0.6361749979561803;0.4724053806333373;0.4921549233708621;0.5377748052821457;0.3218946583788403;0.47671571685351405;0.7623300771973663;0.7593184937629205;0.7512852781570354;0.8301871763922484;0.8291426312560304;0.3699979067872889;0.9173201238872745;0.8431101741810072;0.8431101741810072;0.8284812917230071;0.9121167404624956;0.7996222224540911;0.876459845877446;0.6602591566057684;1.0;0.8016749139873431;0.7993966648982451;0.8191968103637493;0.8439878735633473;0.7327752045811768;0.7398846408284317;0.731706122851711;0.8383964100299389;0.5982499714463725;0.7992377703658914;0.7660050511703498;0.7969811319964247;0.8601823580550041
Vazão posto 278;-0.8114560200410492;0.13125201138476478;0.3904089671069449;0.6968306026547664;0.6781260637372001;0.7086940812614126;0.7541632482620823;0.8132059366893991;0.39716224082739254;0.2934292529586676;0.27067364742244593;0.7358765843724235;0.3908005818444746;0.24851800803554633;0.7374050914129883;0.4275422711199849;0.13645786573760063;-0.16416834181486037;0.39906017388982057;0.3995837923198442;0.8265515675386814;-0.12374843801299511;-0.12374843801299511;0.22879831460555924;0.020526065099316947;0.020526065099316947;-0.6547906792860655;0.38786688797721847;0.41876385209986183;0.47690518332124954;0.305028779744146;0.6262154595968112;0.8510078258293995;0.8519522042339309;0.8464099814017625;0.8600227838244906;0.857031592824893;0.5498754644274222;0.927319799883024;0.8033517078539313;0.8033517078539313;0.8497437673972859;0.8708403455709708;0.9218518461451859;0.9063762221176923;0.7751285569317091;0.8016749139873431;1.0;0.8459665179238075;0.8327564346402057;0.8757564197680215;0.88944986111207;0.7201091399713143;0.7081451967184713;0.8741694738882542;0.4865941700480671;0.8662158607010094;0.822618749376957;0.8470677061813393;0.9006830035539543
Vazão posto 279;-0.9386257935889148;-0.2410290853804724;0.6930314317970527;0.8664673348445477;0.8571773205742796;0.8508554738807845;0.8520246757528076;0.7592056097389176;0.7314067823109663;0.6260988556878165;0.607635945045032;0.920084206104554;0.6702622914952931;0.5883191705580614;0.7659014335042352;0.7189446408856546;0.4493278540094765;-0.2772352756981212;0.6042661333004801;0.6996466910953661;0.9128818588641622;0.3038481731184087;0.3038481731184087;0.5566173988026095;0.29301446421289823;0.29301446421289823;-0.6693547608167483;0.6928288272382733;0.7134841733738057;0.7546162933488152;0.6185133607722495;0.595422347297137;0.8240183941324253;0.8264306110133789;0.8258410608404929;0.9249907016950218;0.9253492596250791;0.5192207162799656;0.8460362978088576;0.9546270341499203;0.9546270341499203;0.9252006964133367;0.7935738461423189;0.7475680933445801;0.8450020362285763;0.7559128464976561;0.7993966648982451;0.8459665179238075;1.0;0.9798007278307029;0.8808828361459383;0.7145442546486082;0.9500794403379954;0.9462001287108971;0.8737033005361132;0.840702347464636;0.8840223815970363;0.9448548633939962;0.9449413418004531;0.9478869503533469
