;SE/CO;mlt;129;130;134;135;141;144;145;148;149;154;160;161;183;196;197;198;199;201;203;205;206;207;209;211;225;227;228;229;230;237;238;239;240;241;122;123;125;Vazão posto 122;Vazão posto 123;Vazão posto 125;Vazão posto 129;Vazão posto 130;Vazão posto 134;Vazão posto 135;Vazão posto 141;Vazão posto 144;Vazão posto 145;Vazão posto 148;Vazão posto 149;Vazão posto 154;Vazão posto 160;Vazão posto 161;Vazão posto 183;Vazão posto 196;Vazão posto 197;Vazão posto 198;Vazão posto 199;Vazão posto 201;Vazão posto 203;Vazão posto 205;Vazão posto 206;Vazão posto 207;Vazão posto 209;Vazão posto 211;Vazão posto 225;Vazão posto 227;Vazão posto 228;Vazão posto 229;Vazão posto 230;Vazão posto 237;Vazão posto 238;Vazão posto 239;Vazão posto 240;Vazão posto 241
203;-0.5774627374964078;-0.8194808181056029;0.6922265887142107;0.8190003903830112;0.8306819368805587;0.837381059665386;0.8931864130755767;0.5403478541077286;0.6028953724346663;0.6471183832416229;0.6998147450988874;0.42981069036403274;0.7820220981880883;0.864853634954619;0.9578496458050135;0.579373095059108;0.8854916490484867;0.9297014966727598;;0.5533138058473975;1.0;0.9970023034601765;0.7885248047197237;0.7360712368454374;0.9326141528651527;0.7643016980421133;0.6490438694357293;0.5200218497981348;0.6416867493319087;0.340005187035919;0.9347360914533553;0.6195817518067586;0.34957185266382645;0.2310562487625622;0.5931333126140896;-0.5492888332830035;-0.5992255070184419;0.8359611580251256;-0.059483163421847805;0.261876356625516;0.2972505898256915;0.3342230246879217;0.40858792957771123;0.4118174951133085;0.27647160937203735;0.22466409229134374;0.38609996284620823;0.4359522143626386;0.6367455584694697;0.4252014123983875;0.37614305335604015;0.3527266051030011;0.0360017273896263;-0.0897684687129251;0.37551019601555313;0.5581117968651115;0.34929910307656203;0.4402391262837328;0.41140089463661245;0.6706207949563329;0.6795995943930313;0.548151066863455;0.2269691351602596;0.23060657929219366;0.5653398087998477;0.2555916242155135;0.5617329124143525;0.6591338125286997;0.6568455731007314;0.7029746431381393;0.7043848251792182;-0.014781057896349132;0.004746901741688522;0.02461601079158182;-0.008307226714290962;0.43429773408825934
205;-0.5790763498641429;-0.82863735284341;0.715033610989604;0.8306280214748696;0.8407622325125642;0.8390395464291728;0.9018018623087428;0.5628537520898784;0.6243048743972248;0.667674623197664;0.71816206712622;0.4532024780360137;0.7703779598238584;0.8812476935472757;0.9683534130496517;0.6002380380630603;0.9084052073663457;0.946434629633027;;0.5645761425237811;0.9970023034601765;1.0;0.8061764863908955;0.7607078907171689;0.9493366411334135;0.7789903866867427;0.6447679647128745;0.5385539393318693;0.6411463638934056;0.36310040841689245;0.9509310823785051;0.6435904412504002;0.34084706735088044;0.20080884581121972;0.5952463094098115;-0.5844588062759141;-0.6348065318582081;0.8469457073529183;-0.09459994981902106;0.28173941577547584;0.3278757963515137;0.3680367770510393;0.4431820885582445;0.44734365974295004;0.3175852209663304;0.24089464286318568;0.4256328818403094;0.47281906151015307;0.6494348994219492;0.462729800108325;0.4103019369215686;0.38246600350425886;0.06255402910709848;-0.07672173190845366;0.4210341323593794;0.5841147618021593;0.38233304435560583;0.4793129078035599;0.4469126985489656;0.6934711103684265;0.7026557082256345;0.5633500753564998;0.23664492845842408;0.24032776608343;0.5833565782566333;0.2837226289616214;0.591211533569613;0.6857926529470129;0.6840369479144973;0.7278649344329463;0.7292715899155251;-0.004607839563508745;0.014409592865589708;0.03316496049777857;-0.0023042298467870043;0.44411266777253755
206;-0.8988634236308942;-0.46632062736607616;0.9311269465991939;0.8515793959375817;0.8522927023944616;0.5393567169839002;0.8354907977750207;0.855827859153652;0.8763415260213978;0.8855491559822456;0.8984682023097795;0.8542912851822764;0.7542702657429913;0.9501702538529484;0.854148350051581;0.922026609198961;0.9490193368969837;0.9110442911792529;;0.8202524684449849;0.7885248047197237;0.8061764863908955;1.0;0.9831314781972706;0.9048534043973332;0.7992636178127145;0.7728942880842148;0.8872020823538262;0.7866642134545592;0.8347964969392908;0.9173223452994698;0.9548000921459674;-0.09849240790543548;-0.2886848761193571;0.2123150020064909;-0.7311938294297781;-0.7399363692614537;0.8210383994943096;-0.06670509106482182;0.6997009381058763;0.7454197105729268;0.7750741178717898;0.8138629755839865;0.8161804529623317;0.6767972831923645;0.7291904547147685;0.772668439501796;0.8050472691366213;0.9309755311484893;0.7980711559134018;0.7440901192188788;0.802251121856241;0.5360849650874415;0.3518768404646218;0.7493987613677072;0.8086110189933231;0.7969598863023194;0.818760412573396;0.8159190348812871;0.8551896371749241;0.8573293769186927;0.8947616867403635;0.6959295485400118;0.6986823144270058;0.9140955740900462;0.7401928231101389;0.933614564821172;0.9565141497182778;0.9521620166235171;0.9495734788082673;0.9483713928808949;0.4719980690411368;0.4856313142906687;0.497858367802026;0.4639173087685956;0.8395198139343917
207;-0.8808587337206649;-0.4433817493879383;0.9532213565595261;0.8893930381979405;0.8821542495906594;0.5580004854805581;0.8493781602339354;0.9201258788215108;0.9351341919709389;0.9406362495471121;0.944900717828302;0.8872687585450995;0.7573395930751557;0.9551852462235514;0.8441318950344228;0.9519683870602846;0.9423700109281226;0.9048000548593703;;0.8093707899972677;0.7360712368454374;0.7607078907171689;0.9831314781972706;1.0;0.9003917374683159;0.8388721789493677;0.7574837802120327;0.9195248664679079;0.7504395175023363;0.8487467213132325;0.9005651968246291;0.9654738938342041;-0.07692218522157825;-0.29030398710852645;0.24629276120892696;-0.7228108471834014;-0.7621255220791694;0.8527634623045927;-0.003956310533223776;0.732430827603514;0.7867297395261486;0.818320078022128;0.8573220701992267;0.8597766524532752;0.6986557553521026;0.7439109763480549;0.7913385105355549;0.8160049273397;0.926077002066246;0.8107633942279836;0.7634782163567527;0.8554451926552499;0.5653743211071344;0.37351261123670076;0.7829910269424406;0.790831049196644;0.8356344314037376;0.8563348740241199;0.8595804380565608;0.8851820038912717;0.8878514862897546;0.88042233751955;0.6916510896684429;0.6946156869135613;0.9042791903034096;0.7770224976076849;0.9582092107238364;0.96642177593181;0.9567297700275696;0.9549938342870398;0.954086910719928;0.49156896588480087;0.5030338485234913;0.5124993087966963;0.47867887819576405;0.8301842214077766
209;-0.7055990163060637;-0.7535752568847629;0.8372674961777881;0.9369362739312258;0.9309989102436601;0.812591832590383;0.9557228685140436;0.7520915589134601;0.7983605598593401;0.8301457104894263;0.8637306526783606;0.628195450071901;0.7915020741381443;0.9607779427248472;0.9740461988969268;0.7645672622030786;0.9747991771772014;0.9974498666994432;;0.6301131193278094;0.9326141528651527;0.9493366411334135;0.9048534043973332;0.9003917374683159;1.0;0.8816072232792006;0.6708621209419869;0.7056331767796357;0.6466495914155249;0.5442730414688272;0.9942745022327883;0.7879436442295674;0.27612544640170206;0.06262993404791718;0.571418876786379;-0.6433831180426509;-0.7287882267358354;0.9256138785895811;-0.026738883608353702;0.45204271155776476;0.5252266687619433;0.5717884590051788;0.6459029716051541;0.6512086296486198;0.4887802940693995;0.4032761915284113;0.600846802485133;0.6363958209217508;0.7788201229053526;0.6289317216243334;0.5885206320978624;0.6014956200620474;0.2516188172816044;0.08018560013925853;0.609036857308087;0.7044181790815925;0.5902330993985548;0.681583368820959;0.6508136063951954;0.8125005397881928;0.8215402494519494;0.6950121787330565;0.3675276418087821;0.3716385088981512;0.7222955360755714;0.4795045087099371;0.776855373363337;0.8476063628490674;0.8415337967156519;0.8780164906330956;0.8791872357716886;0.15709221842485913;0.17446597715471235;0.1899068259398;0.14686967984937047;0.5831887188352267
211;-0.6516124921278666;-0.5604487433125022;0.8146164562408978;0.9565646705532889;0.9402829146557335;0.7919873128599771;0.9436204381531842;0.8496112839706238;0.8810023195725184;0.9030556597340799;0.9333546362987297;0.6808750370805099;0.8618953565129022;0.9085005061802293;0.8841580514344123;0.7616238116539367;0.8421749246783339;0.8734644708556621;;0.6598582622802401;0.7643016980421133;0.7789903866867427;0.7992636178127145;0.8388721789493677;0.8816072232792006;1.0;0.7132165914460438;0.7227989806019266;0.5962179267279905;0.5379169970708884;0.8420004632271522;0.7630188429869665;0.2085218516529915;0.1789401399141266;0.544787705621642;-0.3966153581566848;-0.5473203087012858;0.9813651261551983;0.13421480916225859;0.4532841594713188;0.5206258268439639;0.5652863054605555;0.6243486999711776;0.6242595509537521;0.5441240625312503;0.44830638163160796;0.6105756798835599;0.6279727920080581;0.7149310259339523;0.6245607933965921;0.5631660848898353;0.6225912466496802;0.29121337079475773;0.1563866884481665;0.622699545687016;0.6400290292794034;0.5800723878123779;0.6348936312144736;0.624016844004605;0.7534164387611411;0.7570376095929331;0.6348067985615613;0.39976039563197535;0.40315727417474734;0.668021763711413;0.48287029621919286;0.7339079296945522;0.7892395067348662;0.7765239057810902;0.7983477874485684;0.79911281017147;0.21730503682725655;0.22847003080148276;0.2376239830725299;0.2091802278139386;0.5829842851889939
225;-0.6998564202600447;-0.2894470484164124;0.8706091712437407;0.6926003042497385;0.7475749908788989;0.4969827256325632;0.722696494056896;0.7439190594946411;0.7670748248473066;0.7728661974724044;0.7838202590432424;0.7582915359002321;0.8325940572795092;0.7644543270000664;0.7059689518966241;0.829203532559269;0.7267726782806698;0.6930117688489771;;0.8908022496895733;0.6490438694357293;0.6447679647128745;0.7728942880842148;0.7574837802120327;0.6708621209419869;0.7132165914460438;1.0;0.8398909121560648;0.9116931226335931;0.6902647994097459;0.6623183676978611;0.814724077152893;-0.11790957990244104;-0.0077049328029914;0.13959731234825487;-0.35294892045068;-0.35659033817541713;0.7319015430671694;-0.037072612835487066;0.54236147056757;0.5176552379434652;0.5274661881131446;0.5520099154318965;0.5547346533308463;0.47489270261033306;0.684275504556335;0.5700299804461328;0.6136158386803237;0.686985028844657;0.6040563077530533;0.552649483739706;0.6610044694053284;0.3229885101716045;0.21187740168236818;0.5159354873397172;0.5673190722512037;0.6069912447157588;0.5366932541319854;0.5548327570722491;0.6513711565622013;0.637864198820956;0.777849912599541;0.7379219339279012;0.7407477308650009;0.7555811469192826;0.6435698203963307;0.6483681604774035;0.6314691780605026;0.6366735574550643;0.5985182438839569;0.5965612699832797;0.35110191931484147;0.3540839086838982;0.360470752949967;0.3523193087632086;0.6776738274609253
227;-0.8509518976533068;-0.21171140790828327;0.9520750957476009;0.7693396046873762;0.7903096599815559;0.37967526521381806;0.7136882848112259;0.9312326270232177;0.9278327406288458;0.9162525180875024;0.896453125552368;0.9255712191761496;0.7176860961355649;0.8118861270431831;0.662453449258613;0.9951577660876306;0.7894288174546326;0.7259134645552711;;0.8593883592028492;0.5200218497981348;0.5385539393318693;0.8872020823538262;0.9195248664679079;0.7056331767796357;0.7227989806019266;0.8398909121560648;1.0;0.8176602303134755;0.918892735221706;0.7092332353425709;0.9497171037027563;-0.2216152539419429;-0.3843839958611814;0.06076289541465383;-0.5842828363837651;-0.6288742042215816;0.7313834245651086;0.0943265913809822;0.8106304137915239;0.8044480161672115;0.8116865711818139;0.8201427496568093;0.8194909802208592;0.6686917088759606;0.8593477165785818;0.7444402537344854;0.7713099060770948;0.8518233703306245;0.765057497029845;0.6975748118791816;0.8847956236211828;0.5922747512098162;0.39954161791303866;0.7147462151764069;0.6519497561145382;0.8351409694503386;0.7777592513902704;0.8195162383198294;0.7859664179423159;0.7827885849406742;0.8718223842950809;0.8232275770359616;0.8254641848065289;0.8710729949733277;0.8497210109093167;0.8922829751489902;0.8490637924266815;0.8355710295683253;0.8067406007768867;0.804449654920208;0.586095426437921;0.5921059926294382;0.5989561343546133;0.5826054668880147;0.8276797769205522
228;-0.6544905919581855;-0.3371214133658163;0.8792719936259218;0.6214964352079291;0.7067482670045054;0.46681176044406014;0.6772597886996741;0.7135862652585996;0.734704482439295;0.742933187175427;0.7428283123875011;0.734219271189166;0.6798560237978788;0.7171133369238114;0.6731888604705345;0.8101135792946584;0.7487812650576594;0.6760656667577678;;0.8756660032834186;0.6416867493319087;0.6411463638934056;0.7866642134545592;0.7504395175023363;0.6466495914155249;0.5962179267279905;0.9116931226335931;0.8176602303134755;1.0;0.7242134504879596;0.6658324613614224;0.8150078877243221;-0.22686969355361195;-0.1896197011890964;0.01651002631690095;-0.5781655173465036;-0.5385891477210325;0.6580545672433733;-0.11886242623719417;0.6164762702658684;0.5683660243981153;0.5642664888524922;0.569983425349992;0.5670636582002113;0.47002234999077297;0.6859809793629177;0.5411975062049437;0.585405322114486;0.6840973062731969;0.5752550273510991;0.4801618996056478;0.6018537141612033;0.3919884421908238;0.21219929374268726;0.49282069319735106;0.5018559834121428;0.5747714307603016;0.5181841312388488;0.5669808870828735;0.6763165145424345;0.6680789979309519;0.7190764375722137;0.7005331345312512;0.7024156136382118;0.707626956415875;0.6235271107989825;0.635132834701187;0.6160236389708882;0.6189795674876502;0.574974585790197;0.5716825989154292;0.38561240597605406;0.39327245111314946;0.4043062493052966;0.40877552196486383;0.6747165680693054
229;-0.8807421453360558;0.05068264103262257;0.8382924192788644;0.563228651113993;0.5653700125228389;0.08428715608713468;0.4851649029482806;0.845930550757934;0.8223010666694768;0.7955782369629552;0.7677542797958827;0.9648903313400138;0.49962633152668257;0.7009928266268708;0.47028077262659956;0.9118523790528176;0.6641816327216543;0.5594368075448635;;0.8495068571564259;0.340005187035919;0.36310040841689245;0.8347964969392908;0.8487467213132325;0.5442730414688272;0.5379169970708884;0.6902647994097459;0.918892735221706;0.7242134504879596;1.0;0.5578467163803755;0.9268094432322046;-0.5389189719587248;-0.6399261430023068;-0.27224820071414313;-0.6500356159806673;-0.5896245318234317;0.5185400677992996;-0.05622966916177447;0.8725475712767813;0.8860128713134174;0.8893995636853973;0.8752574262990179;0.8729285213892471;0.7387492388693563;0.9699493570885823;0.7954976906565311;0.8048890724646406;0.8825075789840522;0.8028810531928655;0.7792335320844025;0.9242303508642981;0.8125043010932809;0.6588360212107592;0.7588885806556411;0.704922158135729;0.90838683299147;0.8318255640813221;0.8729793526301245;0.7458826322710648;0.737649483122889;0.8967920987679746;0.9253995081827232;0.9261219462032649;0.9068714816467572;0.9331740212059839;0.9174257006571837;0.8526486170557271;0.8464842411095412;0.795473320107531;0.7922155204452386;0.7861736646532268;0.7881478923502048;0.7887525527242815;0.7731690923203773;0.9410357557683667
230;-0.7113809245201327;-0.7652986864555785;0.8365828484526269;0.9124331349619752;0.9138886878253658;0.7826655318669286;0.937811211090156;0.7278394942697128;0.7743268981448495;0.8064250327052721;0.83905592576569;0.6162692110086119;0.7664200163625182;0.945361453052952;0.9629314445285244;0.7680550054096174;0.980345719339071;0.9950861113528636;;0.6227377141566702;0.9347360914533553;0.9509310823785051;0.9173223452994698;0.9005651968246291;0.9942745022327883;0.8420004632271522;0.6623183676978611;0.7092332353425709;0.6658324613614224;0.5578467163803755;1.0;0.791202111398095;0.2630496372465377;0.010282832912279032;0.5459597351338614;-0.67504398305477;-0.7523038780952543;0.8941559199058986;-0.053009116142832345;0.46677746106418777;0.5319398143135599;0.5748617298004302;0.6449951448518499;0.6501401867343474;0.4930481449716787;0.40801000060831794;0.6031494499877815;0.6422592183451183;0.7806162585606027;0.6338502393722308;0.5792406614186895;0.5865008419224289;0.2513947903420448;0.06445927476215688;0.6070938452545828;0.7029336299398355;0.5857497348530522;0.6780459854069499;0.6497072017476221;0.800092219852782;0.8103090183810979;0.7006536593986122;0.37264953992180894;0.37666501697607824;0.7254362602292522;0.47947920126459553;0.7766262988029302;0.8480052558299258;0.842530842791935;0.8777667962026808;0.8785439542948001;0.15982522701883864;0.17883748246752568;0.1963059973217587;0.1540492231790553;0.5840821284833179
237;-0.8908175368475414;-0.2622490182656138;0.9582821126739851;0.7855921780535841;0.7912639430959366;0.4111726242061417;0.7403158127338324;0.9110156218268692;0.9151956777527522;0.911662881543732;0.9080496057572796;0.9471343347290186;0.7148938672491046;0.8843296688819159;0.72888295794117;0.9637938081997989;0.8645910541123712;0.7951952493557108;;0.8841720137896701;0.6195817518067586;0.6435904412504002;0.9548000921459674;0.9654738938342041;0.7879436442295674;0.7630188429869665;0.814724077152893;0.9497171037027563;0.8150078877243221;0.9268094432322046;0.791202111398095;1.0;-0.2592386353305788;-0.3816996138872146;0.058702900931762635;-0.6716052067210254;-0.652437490776609;0.7593774263985503;-0.06787874865165582;0.7560440650028423;0.8060500837166057;0.8344280165915333;0.859438595677503;0.8642794042433778;0.7927061231645751;0.8558221090744237;0.8685608884665189;0.8891085664951157;0.9048423989297418;0.8848000428441334;0.8236852839426904;0.8980423748546847;0.6417486208958615;0.46290886502168166;0.8430946720034069;0.8256584621916987;0.8782071440905235;0.8637036542068727;0.8642045190671458;0.824114787693869;0.8189137855412896;0.9384659899663658;0.8339005779201218;0.8362184475496167;0.9529897611460202;0.8519155427811891;0.949620985404626;0.9339244007365433;0.9357623091801337;0.8989940541930465;0.8965136806957574;0.5669197703784252;0.5727135833816048;0.5767637964892989;0.5529982305511022;0.8897746505158952
238;0.2993484115743907;-0.7048609338017728;-0.09763512638851593;0.2938584290291205;0.2949530998972171;0.6093242128610684;0.34373100653193367;-0.1663974077730275;-0.10810256965075776;-0.05632482869369231;-0.016271132986269678;-0.4718413696103685;0.21704124306388825;0.04510578134482977;0.28515942973023983;-0.17970250460314183;0.12935070547101374;0.2666503167239905;;-0.44785826027035436;0.34957185266382645;0.34084706735088044;-0.09849240790543548;-0.07692218522157825;0.27612544640170206;0.2085218516529915;-0.11790957990244104;-0.2216152539419429;-0.22686969355361195;-0.5389189719587248;0.2630496372465377;-0.2592386353305788;1.0;0.7190803363909047;0.9276021160466603;0.26793278199973347;0.02887131828427795;0.27215862916876127;0.26758941610458464;-0.4806138140662024;-0.43951426154327367;-0.40393884085349147;-0.318623086043841;-0.30467780676911754;-0.30542350949636815;-0.6616148358202018;-0.25628103846846534;-0.23107423471905272;-0.29461003555399384;-0.2370729490745068;-0.2752084194228596;-0.37166397609870727;-0.7033568076124994;-0.7324945015089922;-0.20428133702051354;-0.14724476648518128;-0.38619667131724367;-0.23135225452563457;-0.30494229799678285;-0.12881632667507997;-0.109281623724432;-0.3070670999004457;-0.6398105267479521;-0.6352836104049754;-0.31341044635202314;-0.5032730744450232;-0.2621655004330915;-0.1569453348841386;-0.15964583482972464;-0.07491986629420362;-0.0710982012152875;-0.7365180029614626;-0.7228937634787255;-0.7078179286310505;-0.7285464412157975;-0.5448298439336557
239;0.3837478698620993;-0.3887428288928689;-0.23179100968446215;0.11229216447695736;0.12363292925129428;0.5270913795244772;0.2061191566181557;-0.25659893856672344;-0.2036477586877914;-0.1600589666378339;-0.1087789205388056;-0.48295697305681984;0.17708817362641233;-0.06712146803676751;0.13551337656484586;-0.36739660484798986;-0.09867462753457269;0.04991361776715224;;-0.30775368870033293;0.2310562487625622;0.20080884581121972;-0.2886848761193571;-0.29030398710852645;0.06262993404791718;0.1789401399141266;-0.0077049328029914;-0.3843839958611814;-0.1896197011890964;-0.6399261430023068;0.010282832912279032;-0.3816996138872146;0.7190803363909047;1.0;0.657169211306709;0.5680717269933354;0.43305371110730506;0.19803431565083074;0.17518357877197566;-0.6741277815656248;-0.6367907781576422;-0.5998624368875328;-0.5203105823131021;-0.5100596993967383;-0.4321821748015991;-0.6561588973951262;-0.3871849813744531;-0.3718112330827366;-0.40414270548802117;-0.37466186930030776;-0.32412554160236384;-0.4512975698788138;-0.6894299303496575;-0.566163328098519;-0.3719192460492806;-0.201629991282364;-0.5078046016792941;-0.4251464534565281;-0.510180995989901;-0.2636645930122279;-0.2650277865427605;-0.3525237160957526;-0.5587206373306521;-0.555778375322983;-0.3697672360750214;-0.5879856666332869;-0.45766704194693086;-0.3514918972639797;-0.330724779458294;-0.2846079268019106;-0.28061303398513704;-0.7052291498067278;-0.7041392392035398;-0.7018097874087759;-0.7102264832780446;-0.5190644897914319
240;0.03476168486152939;-0.8324137269195199;0.2128540202412306;0.5999209356393483;0.5909647925522981;0.8217799156012928;0.6392412045674926;0.16290319633714598;0.2253066990083168;0.2790239409088944;0.3257165801268676;-0.15756241913900293;0.49344379785384085;0.38118040810850984;0.586723992813927;0.11478404893814456;0.43196647652812387;0.5571827062222785;;-0.1392839776519673;0.5931333126140896;0.5952463094098115;0.2123150020064909;0.24629276120892696;0.571418876786379;0.544787705621642;0.13959731234825487;0.06076289541465383;0.01651002631690095;-0.27224820071414313;0.5459597351338614;0.058702900931762635;0.9276021160466603;0.657169211306709;1.0;0.03797021782182662;-0.21209324226742426;0.5922376308424339;0.24920336135911356;-0.253276904469901;-0.19024658072216907;-0.141913110303985;-0.048447563058815674;-0.03660020501259703;-0.03803871231527662;-0.41064274344304197;0.016357619545399982;0.04306420589639683;0.0016566462438287466;0.036962935546481335;-0.03862787341471171;-0.10700811368499638;-0.5041962626152121;-0.589201358372852;0.06897425476904435;0.10986771276473643;-0.13116251487435615;0.030636720921965902;-0.03693254419293704;0.16708678925138976;0.18674108309443546;-0.0451560050478238;-0.416321373815048;-0.4115863123208536;-0.03360098828175269;-0.2699853036971762;0.04475803202602134;0.1589403222749408;0.1508859535020627;0.23202071954500314;0.23556865767666654;-0.5699586342152814;-0.554328797225371;-0.538559547934963;-0.5656606265386164;-0.2648810231258533
241;0.5620282985749284;0.4039795824950164;-0.6659295587484094;-0.4997792676621435;-0.5097591934639754;-0.3149378113409761;-0.5045773937427929;-0.5861895049549729;-0.5943162244150744;-0.5973189533651425;-0.5853741752240624;-0.6244114554082358;-0.27940716439385593;-0.6683796972198067;-0.6113978288430965;-0.6272614628915475;-0.7395042238145364;-0.652601739883303;;-0.5817832711172015;-0.5492888332830035;-0.5844588062759141;-0.7311938294297781;-0.7228108471834014;-0.6433831180426509;-0.3966153581566848;-0.35294892045068;-0.5842828363837651;-0.5781655173465036;-0.6500356159806673;-0.67504398305477;-0.6716052067210254;0.26793278199973347;0.5680717269933354;0.03797021782182662;1.0;0.9302686154410624;-0.46864949660347044;0.2613688402180827;-0.6829591808919719;-0.6959452564888875;-0.6961735276946456;-0.6933550210200855;-0.6845559866409562;-0.42215654866954866;-0.5513559076452927;-0.4718830084824623;-0.48651447254659624;-0.7141046848735023;-0.48332676416991327;-0.4451595366461637;-0.5580634438403006;-0.563181399809113;-0.3455118584044161;-0.4892510102189297;-0.447611605500212;-0.5934508011632673;-0.6260980453099302;-0.6842192569317427;-0.7651555249645486;-0.7762593706295442;-0.5272241093097909;-0.43027271006650153;-0.43060821235428154;-0.5702981769455017;-0.5733161074615253;-0.7077877703818298;-0.6935249836328811;-0.6715343408480531;-0.6807486664508434;-0.6799266313152641;-0.4741465057216121;-0.4872046018017375;-0.4976452039025591;-0.4786292863226304;-0.6092616794456428
122;0.5210067467713355;0.5696508982248198;-0.7061105489011721;-0.6563627939023348;-0.6676610737738669;-0.4821575930076973;-0.6559165247388515;-0.667345792149575;-0.6821973069125777;-0.6924331719706407;-0.6833047386307161;-0.5825010543851863;-0.3924992858224225;-0.7167094231064921;-0.7033916354292572;-0.6781291539890069;-0.7974915374593813;-0.7417565765916;;-0.49980944587354165;-0.5992255070184419;-0.6348065318582081;-0.7399363692614537;-0.7621255220791694;-0.7287882267358354;-0.5473203087012858;-0.35659033817541713;-0.6288742042215816;-0.5385891477210325;-0.5896245318234317;-0.7523038780952543;-0.652437490776609;0.02887131828427795;0.43305371110730506;-0.21209324226742426;0.9302686154410624;1.0;-0.6190318296492652;0.09882075119479995;-0.7109719545303937;-0.713483588357717;-0.7111782775841903;-0.7144355867173858;-0.7012994423049;-0.36101270591883067;-0.45754468578996504;-0.4129340589053639;-0.42888508914919576;-0.7049970670613919;-0.4250464436177102;-0.36798236020715797;-0.5361898696440072;-0.47993835854266664;-0.22466698378370678;-0.455171105957122;-0.36394913673643275;-0.566917488598342;-0.6213644091631957;-0.7008937396106398;-0.8146783203636822;-0.8333954964095874;-0.445864276523758;-0.29253814627098146;-0.29415625866508305;-0.4949271840618712;-0.5255930324154496;-0.7111471260643796;-0.705676514462824;-0.6654242668199759;-0.7049250622649668;-0.7049916247574538;-0.4100859606454064;-0.42904037830223263;-0.446255760164789;-0.42479307428142965;-0.5233944042992824
123;-0.6454363026840821;-0.6576882330752496;0.8427184047239062;0.9810217224972728;0.9805341876724626;0.8654118163019155;0.9859394166262071;0.8428562110937122;0.8813856493317866;0.9087054343718654;0.9369151305730508;0.651549625713791;0.8681256463454521;0.9270268385485251;0.932719472947723;0.772124524789057;0.8880958018510057;0.9227735235563872;;0.6567303133092287;0.8359611580251256;0.8469457073529183;0.8210383994943096;0.8527634623045927;0.9256138785895811;0.9813651261551983;0.7319015430671694;0.7313834245651086;0.6580545672433733;0.5185400677992996;0.8941559199058986;0.7593774263985503;0.27215862916876127;0.19803431565083074;0.5922376308424339;-0.46864949660347044;-0.6190318296492652;1.0;0.15485301836212487;0.4530511245548595;0.5014335746106215;0.5407524475296778;0.6037005453766068;0.6029001003194713;0.4651065887277784;0.41142529249632737;0.5480629322903432;0.575264729124962;0.7166040453885452;0.5694671395836808;0.5086736475199418;0.5933730256802112;0.23862595787332141;0.08309696260866484;0.5592600515068893;0.5936276675095064;0.5445165042736165;0.6038785876640669;0.6026129883058574;0.782394955659597;0.7887835255754194;0.6191899722189081;0.36176236517929244;0.3654789420874401;0.6478766889370702;0.45322745173833134;0.7164361569725335;0.7751246080204252;0.7602016354418495;0.7907423716617283;0.7917213340803212;0.1706859521001257;0.18470532851694907;0.1977084053250823;0.17046223642441616;0.5528430173713668
125;-0.13620375643640362;0.08217812184273783;-0.05195179618661498;0.24217658513793522;0.19157154152771894;0.1886092751353691;0.12372081899172593;0.20018820641125948;0.18327145585616617;0.1757123922270054;0.15685111478652633;-0.01969272191534949;0.25103761867655616;-0.002966401871576088;-0.003685176986717403;0.06401565048993274;-0.14325256697904154;-0.04569695654899341;;-0.11815304263675801;-0.059483163421847805;-0.09459994981902106;-0.06670509106482182;-0.003956310533223776;-0.026738883608353702;0.13421480916225859;-0.037072612835487066;0.0943265913809822;-0.11886242623719417;-0.05622966916177447;-0.053009116142832345;-0.06787874865165582;0.26758941610458464;0.17518357877197566;0.24920336135911356;0.2613688402180827;0.09882075119479995;0.15485301836212487;1.0;-0.03653396172502624;-0.15009015806791864;-0.17349197589845675;-0.17979571021457177;-0.19225039546124595;-0.15842153930964364;-0.0439713723800555;-0.21189068031090783;-0.19844519178857065;-0.03891002263514412;-0.20323797679687772;-0.3117788320360608;-0.05870488324243325;-0.24087067433044024;-0.2171607019604629;-0.2463386355832185;-0.2540994342917223;-0.20989028369215515;-0.2537493687075772;-0.19206271182813026;-0.133690272271835;-0.11540176042216889;-0.10108528633241781;-0.07766659833296606;-0.0798749673691709;-0.10984131095516095;-0.19761374490188538;-0.0526386616524712;-0.022259091582405664;-0.06461950443088077;-0.011536788921741216;-0.010429070187273484;-0.09044489781214424;-0.08559638601511387;-0.07629742229675868;-0.04706581927491036;-0.061204126654062684
