,rmse,std,a(mean),b(mean)
48,24.18676130450387,23.022369843303352,1.0306399570388818,-0.03963901983274497
49,23.64567198772467,21.846360334720373,2.562856870196301,-0.5309939456377735
50,21.89207037872639,19.81428477258012,-0.06826374643178051,0.45298060411929375
51,24.169053113364463,22.44046424279228,0.06327584634915089,0.32309316012388134
52,21.41706782559812,19.364679622281816,-0.25263400288201154,0.5047793283170738
53,23.685855985260222,20.205006383563948,2.5685567937108233,-0.48392578217692744
54,21.53794507608995,20.14285434611809,5.616107736445486,-1.8391062173594683
55,22.137401141160957,19.302216145526614,1.2166892811481174,0.001396399434827153
56,25.556760193718926,22.606211447414733,0.2265014086958038,0.2746604725822641
57,24.02662147668936,21.382848979370454,-0.8996235978264684,0.7625479976917263
58,25.423739597853476,22.718571317905994,0.3840043220762498,0.2431860768889229
59,24.392409665682756,21.077555092887174,0.8836153685659867,0.10593222628262412
60,22.262996116222745,20.391469316857393,-1.7082966653954252,0.8259087431821991
61,24.648598464174157,22.178248171318195,5.945709392902391,-1.7795877427582805
62,22.779623681717876,21.01896404977005,1.2399003070669454,0.03660428581756546
63,21.072732309622705,17.35849193571019,1.1573688477825725,-0.06716244692429324
64,23.376529028375835,21.901586355982413,-1.7958519940845175,0.9974973608420239
65,20.218251193655835,17.533548426949125,0.11184510683140558,0.4736923690284547
66,23.924686168938216,20.60306728447546,0.2296666065950269,0.35325348328066486
67,23.031699555287222,20.856852297419856,-3.075336872367123,1.5196917089352477
68,22.292116724778282,20.46506282332674,-1.5588365398492368,1.0667232551376498
69,23.594664167838875,20.74589966680171,1.2002303396635008,-0.06179905880576385
70,23.192942838192593,20.154682299096457,3.176905173225029,-0.7975079761321056
71,22.206174860729025,19.600356100453137,3.534589754963084,-1.0000964226806355
72,22.87153783947643,20.614580573952676,-0.45213348036083717,0.6003371389258746
73,23.77014163850101,20.602109243218113,0.6263954704681178,0.18273005697931885
74,24.185693289121918,21.338238464857696,1.864494828592981,-0.14127996888817357
75,23.44547027446039,22.290394874555986,0.6127183098285938,0.17676860851424697
76,20.78079110359224,17.790953169844315,-0.4351504490614957,0.49181508930544576
77,21.553159965278955,19.717930682697762,1.803471720033117,-0.19611172200450455
78,22.918913752298064,20.515466977027568,-1.78128865417362,0.9965065187545028
79,24.148617741364113,20.35780958504552,-0.8723205119998816,0.7279450264155398
80,23.699005783011096,21.73535747725517,0.45616584076503836,0.28104029150948157
81,23.687206016949194,22.182394399072216,0.8729396185229811,0.04055104833676221
82,21.82840811251799,19.749935949481287,3.422802098551873,-0.775155339035586
83,23.023500577100602,19.86387491667606,1.2067068829416916,-0.04614647622723275
84,21.709300544001863,19.657521310511974,2.1446736096114356,-0.3982322720350731
85,23.567598738035088,21.040411130667525,2.922114289521951,-0.7013412027250672
86,23.263417954418628,21.496008942367496,0.6553734558339942,0.21019914872190698
87,24.311789037738112,21.09997934510812,0.3164049042164383,0.28285389423119506
88,26.024818617120232,23.69354519914114,-1.6854988704319755,1.0157130605663012
89,23.66072152211278,20.302903255029438,0.9282077956764919,0.15756477441745423
90,19.76747834332054,18.177690234030955,2.8226433485909794,-0.6302949987597684
91,25.54132760596446,21.76304568310542,1.29061906614161,-0.08297457990777758
92,24.16595078454764,21.47368807916142,0.2279781868557725,0.3721840923310822
93,26.190238759925414,22.985911807623225,0.13920778910191406,0.31391508571417553
94,24.815679919803706,22.17726250018429,-1.3659887005457876,0.866160095886765
95,23.791059713525243,19.294210095020684,1.7564197407753899,-0.19903623233778656
96,23.168952143092124,21.48264789087238,1.288339469699701,0.025904637655027152
97,21.155665835605262,19.503955351793305,-0.8287964858615692,0.880812484857091
98,23.3074304300431,21.62427480411825,1.683358648056916,-0.19044947573291893
99,24.215224358293728,21.254463602250265,0.50714050511547,0.2292813907115822
100,24.769736060919897,21.9315139870667,0.09182730394512506,0.3733620069897943
101,21.828906989837186,19.01424536881174,-0.3931006808297088,0.7386362007140855
102,24.168144646037128,21.710275675807544,0.359153603380982,0.3028259619635621
103,20.44790870790453,18.66613759719817,1.856560502813582,-0.2559503972192647
104,22.833024505388302,21.053855482206302,-0.792487916500726,0.6585938478009697
105,26.08293061572029,21.498027331211404,-1.515652577886336,0.9493549972660271
106,23.044567485712385,20.2729259935604,1.183146558823146,-0.01603731929421244
107,22.799005234841758,19.871086204534787,1.6035737019213996,-0.1517614663044818
108,21.8453747306388,20.107681851901045,0.5350305285298933,0.1321099129780906
109,23.02517203169354,21.12090144330264,0.4898862859199547,0.25675472463983035
110,24.488601736389082,22.32107658746741,-0.7275617474167486,0.6465430385709021
111,20.988720059936863,18.736339509744756,0.9029430549021494,0.1295122632742361
112,20.6318232580707,17.736116912019153,0.4151239605499808,0.25477368856572297
113,24.13186896481095,20.60867256819668,0.49157720967598384,0.2448359441124801
114,23.136903537833938,21.74024127258902,0.881171155315283,0.11002955600693314
115,24.694631121489465,21.69716454755423,-0.45411439486032695,0.6555745569058571
116,24.09040274272784,22.756983144932533,0.04833926146421433,0.41380042266974526
117,21.024031332130395,18.664195343087123,2.7582299506056,-0.6454569437056634
118,25.85257494472135,23.37856622370897,-4.072852835252469,1.8639058957455867
119,22.51852254137111,21.19168287897602,-1.0563198225920991,0.8138382379158113
120,24.7927891982908,21.739135977270642,0.6623536050569041,0.14569009045432327
