FS_ID;1;2;6;7;8;9;10;11;12;14;15;16;17;18;20;22;23;24;25;28;31;32;33;34;47;48;49;50;51;52;54;55;57;58;61;62;63;99;104;109;116;117;118;120;121;122;123;125;129;130;134;135;141;144;145;148;149;154;155;156;158;160;161;183;187;191;196;197;198;199;201;202;202;202;202;203;205;206;207;209;211;225;227;228;229;230;237;238;239;240;241;242;243;244;245;246;247;248;249;251;252;253;255;257;258;259;261;262;263;265;266;267;270;273;278;279;281;282;283;285;287;289;291;294;295;296;313
1;1.0;0.7533961980332993;;0.6486443878664581;0.6780203817845629;0.7799009080953128;0.776344204165638;;0.7745572170436368;0.7097683983840504;0.6896790984336694;0.6874249477761427;0.7595598385735702;;;;;;;;;0.53618945528694;;0.7036006355312032;;0.6141672308431051;;0.5874676186031937;0.5884460735893383;0.590706606860288;0.19274519135329404;0.16928269348469407;;;0.6486443878664596;0.48439972130061143;0.5457587607806532;0.5891310013062844;0.4960703682227004;0.45656373813854;0.4445285327573793;0.4985686728533147;0.45656373813854;;;0.035201233631190515;0.7009844956993323;0.6620396502951584;0.6834035620850958;0.6809981937799213;0.5172085515908103;0.5123886703255097;0.5580812223623812;0.5342121899097548;;0.5418833999282314;0.6846709912188815;0.42011450269438005;;;;0.35764452331012203;0.48629017815541853;0.49040944286965527;;;0.26289281351121396;0.6744667966438221;0.7415819804191771;0.7483199884258299;0.7016868369611019;;;;;0.7546887058146421;;;0.7073670208217033;0.1732839330976695;0.8134901240247304;0.2951678020298059;-0.10939254019920769;-0.13230127811883421;0.05087389323238393;0.06566034489957892;0.8061250886298001;0.784041421828728;0.7436077000504133;;0.6188610181282589;;;;0.6770592545001933;0.6486443878664611;0.4811672218520539;0.3832276119721244;0.57760501611739;;0.23183981641273727;;;;;0.23183981641273727;0.4589430597320094;0.4919058724145418;0.5229939148310192;0.42264518212892954;;0.762484324633724;;;;-0.08091141966154541;;;0.6486443878664587;0.04161819587849898;0.037884472644121606;;-0.03858490420474222;;0.16883796628362283;0.09829104756375093;
2;0.7533961980332993;1.0;;0.39082067834965195;0.41596055257430486;0.9172664550752354;0.9128865671421319;;0.5851905798000601;0.6657482173343549;0.8665157583866478;0.8630656861564973;0.9017011597243584;;;;;;;;;0.7666279689443198;;0.4263140606394056;;0.6323134646952204;;0.6083757756902158;0.6091021083860019;0.6102772922245303;0.15735827657184306;0.1833225755251099;;;0.3908206783496521;0.5070682485033665;0.4761749791810961;0.7156445708126353;0.7137948681715816;0.6893750487852097;0.704553528109446;0.6857656234946162;0.6893750487852099;;;0.18899255906602655;0.6621206612974314;0.9214836661289902;0.9462302346305771;0.943105451139473;0.5387228273129668;0.8309208168377418;0.7313922477160337;0.7005029517030648;;0.7025749879262453;0.8249299057492852;0.6581207014215958;;;;0.6564890074675916;0.7551013063340721;0.6973875478784262;;;0.48256504350219703;0.9522838953256961;0.952339289043861;0.8871423692536867;0.8419540432027075;;;;;0.7960918690325068;;;0.7636342198173158;0.2491475682196153;0.5875299596533643;0.6379917759593349;0.2580492156497328;0.15092485634016842;0.4068690477341863;0.4277016591863725;0.6852116449713339;0.716531281571398;0.5555093991014077;;0.47788430232816015;;;;0.8871459272666841;0.39082067834965206;0.6271382492296955;0.38996802965799265;0.5929836492951212;;0.5602375815489435;;;;;0.5602375815489435;0.7541217041475585;0.7014915747626052;0.6021402814507322;0.5068630154739745;;0.6101404703997974;;;;0.12672626048908472;;;0.39082067834965206;0.327275731926389;0.31844979409791324;;0.26362955249432096;;0.5321951099397538;0.46407864598395054;
6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.6486443878664581;0.39082067834965195;;1.0;0.9981368903998337;0.5357038427026228;0.5352230006866804;;0.8386375598962394;0.5629577795309998;0.46247641186369925;0.46327751288974073;0.5288840344164375;;;;;;;;;0.3586860876860806;;0.9948767172675473;;0.669936376462128;;0.6514564270384545;0.6547085876921709;0.66023789873382;0.2959614180329394;0.271872926569723;;;1.0000000000000016;0.5687855166231804;0.7008405615142496;0.29738036278414615;0.35345819472095835;0.3156571427204062;0.2902891122325842;0.3646514449173311;0.3156571427204063;;;-0.021276595744680857;0.655239711393069;0.41021557278340287;0.4418128989112158;0.45000347801131246;0.5623563607806515;0.26385861608927685;0.43916363410492837;0.3719880057627347;;0.3910642116419844;0.4956577698465297;0.22728979290069318;;;;0.08421519210665189;0.24583342667393748;0.37777719275251137;;;0.0517408242557703;0.34773687780198337;0.3907675937640807;0.530657001484788;0.5805536116914252;;;;;0.682924978887474;;;0.5506245706867606;0.3222343832660841;0.9223329709393636;0.162936089921917;-0.08579812627622674;-0.05530725363012671;-0.01419381382233681;-0.00619642829666448;0.6407739748100645;0.6076332423221199;0.816705847273455;;0.2617120893304729;;;;0.4645848017714849;1.000000000000002;0.36456580428008256;0.3644699242822187;0.634480960565241;;0.11615673910399421;;;;;0.11615673910399421;0.28013368005788214;0.3889393797031495;0.5309767738028773;0.22416375670531843;;0.7292036090083489;;;;-0.03382422658664903;;;1.000000000000002;-0.011734530724572704;-0.012352108315409728;;-0.07823597415177957;;-0.009766473778340532;0.01933413977229919;
8;0.6780203817845629;0.41596055257430486;;0.9981368903998337;1.0;0.5652400154613185;0.5647880699862396;;0.8654168943526926;0.5957190122479815;0.4920760674363719;0.4929421999761851;0.5592835764868427;;;;;;;;;0.38331287278339765;;0.9974456366095494;;0.674541495673406;;0.6546532752332127;0.6579641650466762;0.6635622332649957;0.2901511116100281;0.26752127595688546;;;0.9981368903998366;0.5706016123016832;0.7020142007345846;0.3230368097256513;0.3669332146610384;0.3251379874613731;0.301220227806886;0.381043103129166;0.3251379874613731;;;-0.02313247544080532;0.6786942751404934;0.4327440834141382;0.4633029783434972;0.4708520577562007;0.5727681112763202;0.27656756510732566;0.45552660216243607;0.38937012688849965;;0.40822710836667125;0.5188592900653959;0.23959465151627524;;;;0.10302849501296295;0.26202023711759703;0.39030554187325817;;;0.06652559801749466;0.3697016865835391;0.41683457472127194;0.5526564621290625;0.6000498821178193;;;;;0.7021823014952543;;;0.581332163616256;0.32675332217360725;0.932207997350164;0.17549315418319592;-0.08422015447704351;-0.06013150325597282;-0.007413489128545853;0.0009309997594363643;0.6684203669915925;0.6340116204094768;0.8353842395850962;;0.2960134923704323;;;;0.4902880515697238;0.9981368903998389;0.39304289922150476;0.3815463945356419;0.6372595179498927;;0.1320491705566512;;;;;0.1320491705566512;0.3029752457927547;0.40101466074514347;0.5434130056034262;0.24345429843756775;;0.7459740886930815;;;;-0.036774590268534905;;;0.9981368903998351;-0.003027571570134637;-0.0036724870313989606;;-0.07464025729840505;;0.004623457515142459;0.026732638052987694;
9;0.7799009080953128;0.9172664550752354;;0.5357038427026228;0.5652400154613185;1.0;0.9997417073213303;;0.7787912618612752;0.8017224370725322;0.892344498972351;0.8910263745443658;0.9873684528146937;;;;;;;;;0.8098089838682596;;0.5681595484949086;;0.6636278887757964;;0.6454041226518954;0.6478969950268435;0.6520819333033465;0.22249486019108108;0.26018775179312364;;;0.5357038427026246;0.570977862956111;0.5841609319117859;0.7219207897610841;0.636969305663548;0.5694300130335012;0.5794879123452458;0.656572909170707;0.5694300130335014;;;0.22912398218288751;0.7774445664706594;0.8975299650021218;0.9037126113410321;0.898500981328892;0.5590583066319417;0.7294366184573567;0.6886666727952913;0.6431533712382947;;0.6521155030980768;0.8213321948175069;0.6238132027577258;;;;0.5721825962041037;0.6749564041076662;0.6282706717670064;;;0.3670681868486896;0.853240236215855;0.8684842496091266;0.8967933445498075;0.8820538192560831;;;;;0.8884492865891389;;;0.8732535718041244;0.36906438169260986;0.7258192795733224;0.5992252981689463;0.21230855695338016;0.14465361708066615;0.33333461656206015;0.35051038503824145;0.7953820517717158;0.8074810730295097;0.7144605216532078;;0.4918014880901153;;;;0.9326493630577632;0.5357038427026243;0.7284666353301459;0.47951769507319414;0.6209283591490045;;0.5068923398634568;;;;;0.5068923398634568;0.7529604858495887;0.6335856177676976;0.6075541613391112;0.44366718790672427;;0.6497709609285682;;;;0.12674557352511004;;;0.5357038427026233;0.3192777056416072;0.3123802116927581;;0.15791843053467852;;0.478880768480629;0.404783973258265;
10;0.776344204165638;0.9128865671421319;;0.5352230006866804;0.5647880699862396;0.9997417073213303;1.0;;0.7806114290738572;0.8035544775998362;0.8906382480037944;0.8894408007605636;0.9882266012774836;;;;;;;;;0.8114244403468994;;0.5672085830366251;;0.660990340476012;;0.6426052138785892;0.6451082165934753;0.6492763414624921;0.22498778987188972;0.26211766310470214;;;0.5352230006866804;0.5678204141841047;0.5815436812155068;0.7231042913406079;0.6302503011962756;0.5601296667833606;0.5705100037813102;0.6528594100294631;0.560129666783361;;;0.23625913225650064;0.7806028279761179;0.894382553072235;0.9006608779512022;0.8956072220834365;0.5581618725549216;0.7302585060696187;0.6861399799035492;0.6410279317466022;;0.6500560836356588;0.8173918198717987;0.6251971936723244;;;;0.5685085198015015;0.6681593668498576;0.6252609654876696;;;0.3641032926490245;0.8479272131402171;0.8632407011220049;0.8958962088609707;0.8802764336783889;;;;;0.8887483495795202;;;0.875309241017593;0.37316884533916084;0.7243204798888113;0.6033526398738107;0.21641444910741622;0.14654370891896862;0.3372861439582346;0.35399817712704396;0.7927701789831884;0.8042354812092442;0.7136222645977877;;0.4853735128562586;;;;0.9331859124464355;0.5352230006866812;0.7294754652705121;0.47710948745033405;0.6183812472237633;;0.5080641762146363;;;;;0.5080641762146363;0.752817299861833;0.6304565386994994;0.6063620769705493;0.44229091378085866;;0.6463916650721028;;;;0.12689145775821478;;;0.5352230006866803;0.3229899632686152;0.3160927281751072;;0.1599798884409786;;0.48255778616319184;0.4074966180667047;
11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;0.7745572170436368;0.5851905798000601;;0.8386375598962394;0.8654168943526926;0.7787912618612752;0.7806114290738572;;1.0;0.8740419850143206;0.7469652495816078;0.748924786174463;0.7916040478575125;;;;;;;;;0.5318310138501648;;0.8566767660173171;;0.6924042278225231;;0.6745217361964981;0.6783542785977325;0.6848051767465733;0.25606143261584136;0.2772537689177111;;;0.8386375598962382;0.5973295743056859;0.7032880306329666;0.45676060468114077;0.5101610753789428;0.42222088327577867;0.41149448483375145;0.5588713480448626;0.4222208832757787;;;0.0690209689999603;0.8352124208345645;0.6044735794559166;0.6171959609891132;0.6186100922146781;0.512971347840609;0.3940948823886537;0.48078630216322005;0.42161126247804515;;0.4377552125930699;0.6109012334620585;0.3390239471971282;;;;0.29144479481567925;0.4381428251700289;0.3925593509977453;;;0.09959463644443228;0.5006449331016258;0.5656689057261829;0.6987978999713318;0.7164102026979042;;;;;0.8036551323887278;;;0.7558389584168572;0.3206259384575393;0.9015388800260005;0.33786003634543205;-0.05086326642897301;-0.10298683393681968;0.06981133454310992;0.08038768835245928;0.8321305929670428;0.804357078937741;0.9107826193750805;;0.38577109339609245;;;;0.6732375863856689;0.8386375598962366;0.5469887336969875;0.41786967387064894;0.6481911677819654;;0.23496064518267024;;;;;0.23496064518267024;0.45662661100552615;0.40025564032300615;0.5102573415334611;0.26867125003804004;;0.6922312394118745;;;;-0.06298360120747531;;;0.8386375598962359;0.10680832164229215;0.10475728401653549;;-0.04259344187301825;;0.1827145315856286;0.13396543653010895;
