,trend,seasonality,senoidal_cycle,residual
0,20853.35685446,1495.5063128044922,137.99355100881075,
1,21679.31220207,1959.5152231434251,136.08274139904825,
2,22505.26754967998,2137.5757148156636,134.18498338347126,
3,25163.897042023335,760.8755836350135,132.30027724303363,
4,25990.280554374993,-1088.5307572181378,130.42862325673923,
5,24668.880160939992,-1462.024355592722,128.57002170165651,
6,22623.399349186657,-1463.1132456846233,126.7244728529331,
7,21736.70806651713,-1168.2718520375652,124.8919769837521,
8,22052.48977513893,-1197.0889071515753,123.07253436541941,
9,21963.436114919998,-606.1209598217843,121.26614526726189,
10,22642.253665733344,-206.56632802394464,119.47280995670008,
11,22855.643357021458,838.2435711317582,117.69252869920456,
12,22968.468520940605,1495.5063128044922,115.92530175831052,
13,23127.071975161234,395.62168555293,114.17112939566141,
14,23860.516768669382,470.2434038320441,112.43001187090704,
15,23858.44938283118,77.37731190661464,110.70194944183459,
16,23789.84993790487,-647.5485426210412,108.98694236422307,
17,23385.367090988457,-311.8903922304819,107.28499089198885,
18,23473.583491491536,509.29979330812034,105.59609527704015,
19,23797.59325599769,916.9195314164284,103.92025576943706,
20,24205.728798800767,1026.020840826584,102.25747261723154,
21,24584.22010948692,305.21006914941427,100.60774606659834,
22,25069.25303297769,-794.5426141534067,98.97107636174769,
23,25337.765919313842,-695.2683800178953,97.34746374496899,
24,25572.21259495461,16.196533559934437,95.73690845661622,
25,25673.977364389226,395.62168555293,94.13941073510796,
26,25812.776094420762,470.2434038320441,92.55497081691283,
27,25909.970795021534,77.37731190661464,90.9835889366368,
28,26089.913995053073,-647.5485426210412,89.4252653268486,
29,26150.155289110768,-311.89039223048195,87.88000021825428,
30,26308.416287080767,312.05848940884596,86.3477938396245,
31,26399.309337567687,708.400393071029,84.82864641777996,
32,26466.028629437686,803.709866028768,83.32255817757687,
33,26512.056707711534,214.07696625229443,81.8295293419942,
34,26336.344884198454,-735.7449855404604,80.34956013206101,
35,26130.567553585377,-541.91718490293,78.88265076685639,
36,26152.00285686076,16.196533559934437,77.42880146353855,
37,26415.76978510461,395.62168555293005,75.98801243731577,
38,26819.836087469226,470.2434038320441,74.56028390151914,
39,27217.986704003844,77.37731190661464,73.14561606745701,
40,27368.452785757687,-647.5485426210412,71.7440091445751,
41,27357.981655621534,-311.89039223048195,70.35546334036917,
42,27303.960083352304,227.52650202344267,68.97997886037047,
43,27198.89293360076,619.035048065858,67.61755590821849,
44,27373.395911268457,708.4337339725613,66.2681946856028,
45,27306.61236877692,175.01992215352877,64.93189539226296,
46,27228.237432970767,-710.5460018491979,63.608658226032276,
47,27310.098168985387,-476.19524413937336,62.29848338277952,
48,27573.43021495308,16.196533559934437,61.00137105649628,
49,27748.45860722385,395.62168555293,59.71732143916597,
50,27700.668398224614,470.2434038320441,58.44633472089481,
51,27769.70488328923,77.37731190661464,57.18841108980996,
52,27686.976993956152,-647.5485426210412,55.943550732161384,
53,27572.567518903077,-311.8903922304819,54.71175383221998,
54,27759.42825693923,180.56428680932973,53.49302057232126,
55,28042.84025621154,569.3876341740961,52.28735113290895,
56,28471.665914807698,655.5025494968908,51.09474569246231,
57,28656.31016122539,153.32156432088118,49.915204427496064,
58,28991.351898397694,-696.546566465163,48.7487275126623,
59,29358.803951050773,-439.6830548262863,47.59531512063404,
60,29626.599774177692,16.196533559934437,46.45496742214891,
61,29810.55554237231,395.62168555293,45.32768458602368,
62,30019.639702056927,470.2434038320442,44.21346677913971,
63,30265.76701154847,77.37731190661464,43.11231416644296,
64,30229.61450465385,-647.5485426210412,42.02422691094398,
65,29973.90407098616,-311.89039223048184,40.94920517371793,
66,29852.662633646923,150.67924076398515,39.887249113904545,
67,29726.213057720768,537.7938253338841,38.83835888870817,
68,29648.973078809995,621.8190684669187,37.802534653412295,
69,29570.56040094615,139.51351842737816,36.779776561350445,
70,29566.912048005383,-687.6378348571409,35.7700847639353,
71,29528.04307792231,-416.4480252634128,34.773459410629584,
72,29485.687345159233,16.196533559934437,33.78990064896061,
73,29445.30277526308,395.62168555292993,32.819408624549396,
74,29199.375732824617,470.2434038320442,31.861983481067,
75,29103.979430871543,77.37731190661464,30.917625360234524,
76,29083.301878246926,-647.5485426210413,29.986334401837667,
77,29076.11159874385,-311.89039223048184,29.068110743770376,
78,29415.251903131546,129.9895935018235,28.16295452194754,
79,29584.166284015395,515.9211884445065,27.270865870377747,
80,29814.647692198472,598.4997354461688,26.391844921105076,
81,29866.177740209245,129.9541020395684,25.52589180425275,
82,29856.975715713088,-681.4702514362026,24.6730066480377,
83,29646.265693656165,-400.36223556603875,23.833189578712336,
84,29492.72568938155,16.196533559934437,23.00644072057912,
85,29385.466733636935,395.62168555293,22.192760196048766,
86,29581.73738452078,470.24340383204424,21.39214812555292,
87,29910.64302497155,77.37731190661464,20.60460462763149,
88,29989.042782587698,-647.5485426210413,19.83012981887441,
89,29786.357878012313,-311.8903922304818,19.068723813907127,
90,29722.625029306924,114.81718550957162,18.320386725477874,
91,29661.677028479233,499.8812547256296,17.58511866434128,
92,29589.645278066157,581.3988912309522,16.86291973934567,
93,29447.467650936156,122.94386335517456,16.15379005741852,
94,29426.89706707769,-676.9473569275143,15.457729723522789,
95,29577.07987917769,-388.56598978796444,14.774738840700593,
96,29844.33181895692,16.196533559934437,14.104817510058638,
97,30185.242609259232,395.62168555293,13.447965830782778,
98,30354.157548478463,470.2434038320441,12.80418390010891,
99,30288.802270830776,77.37731190661464,12.173471813322976,
100,30083.191341625392,-647.5485426210412,11.555829663804616,
101,29768.89814314232,-311.8903922304819,10.951257542998064,
102,29667.520378911544,103.21475586843783,10.359755540383048,
103,29701.31740358462,487.61542305825327,9.781323743532994,
104,29610.386492702313,568.3217750663746,9.21596223807137,
105,29716.921989361545,117.58309259652046,8.663671107700793,
106,29775.43466297616,-673.4886728914586,8.124450434173923,
107,30006.862472260775,-379.5453312517901,7.598300297322567,
108,30041.816596807697,16.196533559934437,7.085220775014022,
109,30199.744715085388,395.62168555293,6.58521194322384,
110,30184.404416996156,470.24340383204407,6.098273875977611,
111,30167.098655101538,77.37731190661464,5.624406645336421,
112,30143.26805629923,-647.5485426210412,5.163610321469605,
113,30111.0888479923,-311.8903922304819,4.715884972596541,
114,30274.86901976153,94.05494299385853,4.281230664957548,
115,30418.8797440823,477.9318717419035,3.8596474629448494,
116,30483.92068079999,557.9977359890767,3.451135428942507,
117,30608.26167263768,113.35090515547773,3.0556946234137286,
118,30645.10676431922,-670.7581328629935,2.6733251049299724,
119,30801.03606933614,-372.42375872323134,2.304026930083637,
120,30901.89082194999,16.196533559934437,1.9478001535317162,
121,31112.24610730999,395.62168555293,1.6046448280249024,
122,31336.71248915307,470.24340383204407,1.2745610043348279,
123,31717.40620185384,77.37731190661464,0.9575487313704798,
124,31955.67318261461,-647.5485426210411,0.6536080560326809,
125,32210.105925750762,-311.89039223048184,0.3627390233159531,
126,32436.605082771533,86.63985638110385,0.08494167629396543,
127,32609.942226962306,470.09280639057266,-0.17978394393867347,
128,32796.02131298231,549.6401805455498,-0.4314377981645521,
129,32872.207596246924,109.924848655586,-0.6700198491307674,
130,33035.085984375386,-668.5476956970933,-0.8955300615343731,
131,33168.444596752306,-366.6586762001123,-1.1079684019932756,
132,33181.34729653539,16.196533559934437,-1.3073348390316823,
133,32849.08867060077,395.62168555293005,-1.493629343167413,
134,32550.588073029998,470.2434038320441,-1.6668518867954845,
135,32084.659580971536,77.37731190661462,-1.827002444289974,
136,31490.678554473074,-647.5485426210411,-1.9740809919458115,
137,31000.322759286923,-311.89039223048184,-2.10808750797878,
138,30576.55030461077,80.51435004882825,-2.2290219725546194,
139,30309.218777863076,463.6170567525168,-2.3368843677744735,
140,29977.238008637687,542.736113005245,-2.4316746776603395,
