TE,PMO,out/2018-nov/2018,-,REV,1
SB,1,SE
SB,2,S,
SB,3,NE
SB,4,N,
SB,11,FC
CT,211,1,BAIXADA,FL,4,0.0445.1,128.88,0.0445.1,128.88,0.0445.1,128.88
CT,211,1,BAIXADA,FL,5,0.0258.0,128.88,0.0258.0,128.88,0.0258.0,128.88
CT,173,1,NORTEFLU,3,1,200.0200.0,157.73200.0200.0,157.73200.0200.0,157.73
CT,183,1,ATLANTICO,1,218.7218.7,180.80218.7218.7,180.80218.7218.7,180.80
CT,217,1,LCPRES_L1,1,0.0134.3,187.67,0.0134.3,187.67,0.0134.3,187.67
CT,215,1,GLBRIZ_L1,1,0.0770.3,223.60,0.0770.3,223.60,0.0770.3,223.60
CT,213,1,BLSOBR_L1,1,0.0229.8,283.59,0.0229.8,283.59,0.0229.8,283.59
CT,213,1,BLSOBR_L1,1,0.0232.2,283.59,0.0232.2,283.59,0.0232.2,283.59
CT,213,1,BLSOBR_L1,2,0.0235.7,283.59,0.0235.7,283.59,0.0235.7,283.59
CT,213,1,BLSOBR_L1,4,0.0265.8,283.59,0.0265.8,283.59,0.0265.8,283.59
CT,213,1,BLSOBR_L1,5,0.0320.0,283.59,0.0320.0,283.59,0.0320.0,283.59
CT,54,1,JUIZ,DE,FO,1,0.0,84.8,283.74,0.0,84.8,283.74,0.0,84.8,283.74
CT,54,1,JUIZ,DE,FO,3,0.0,62.3,283.74,0.0,62.3,283.74,0.0,62.3,283.74
CT,54,1,JUIZ,DE,FO,4,0.0,74.4,283.74,0.0,74.4,283.74,0.0,74.4,283.74
CT,54,1,JUIZ,DE,FO,5,0.0,84.8,283.74,0.0,84.8,283.74,0.0,84.8,283.74
CT,4,1,ST.CRUZ,34,1,0.0,0.0,310.41,0.0,0.0,310.41,0.0,0.0,310.41
CT,219,1,EROCHA_L1,1,0.0,48.2,313.38,0.0,48.2,313.38,0.0,48.2,313.38
CT,219,1,EROCHA_L1,1,0.0140.1,313.38,0.0140.1,313.38,0.0140.1,313.38
CT,219,1,EROCHA_L1,2,0.0157.2,313.38,0.0157.2,313.38,0.0157.2,313.38
CT,63,1,AUR.CHAVES,1,0.0,0.0,346.37,0.0,0.0,346.37,0.0,0.0,346.37
CT,63,1,AUR.CHAVES,1,0.0126.9,346.37,0.0126.9,346.37,0.0126.9,346.37
CT,63,1,AUR.CHAVES,2,0.0222.0,346.37,0.0222.0,346.37,0.0222.0,346.37
CT,214,1,BLSOBR_L13,1,0.0,0.0,404.02,0.0,0.0,404.02,0.0,0.0,404.02
CT,216,1,GLBRIZ_L13,1,26.0141.7,404.53,26.0141.7,404.53,26.0141.7,404.53
CT,216,1,GLBRIZ_L13,1,26.0,94.5,404.53,26.0,94.5,404.53,26.0,94.5,404.53
CT,216,1,GLBRIZ_L13,2,26.0,51.5,404.53,26.0,51.5,404.53,26.0,51.5,404.53
CT,216,1,GLBRIZ_L13,3,26.0159.7,404.53,26.0159.7,404.53,26.0159.7,404.53
CT,218,1,LCPRES_L13,1,0.0215.5,405.54,0.0215.5,405.54,0.0215.5,405.54
CT,218,1,LCPRES_L13,2,0.0140.9,405.54,0.0140.9,405.54,0.0140.9,405.54
CT,218,1,LCPRES_L13,3,0.0128.5,405.54,0.0128.5,405.54,0.0128.5,405.54
CT,218,1,LCPRES_L13,4,0.0215.5,405.54,0.0215.5,405.54,0.0215.5,405.54
CT,220,1,EUZEBI_L13,1,0.0,0.0,406.05,0.0,0.0,406.05,0.0,0.0,406.05
CT,220,1,EUZEBI_L13,2,0.0,51.8,406.05,0.0,51.8,406.05,0.0,51.8,406.05
CT,174,1,NORTEFLU,4,1,20.0126.0,459.17,20.0126.0,459.17,20.0126.0,459.17
CT,50,1,PIRAT.12,O,1,0.0,0.0,470.34,0.0,0.0,470.34,0.0,0.0,470.34
CT,12,1,CUIABA,CC,1,0.0,0.0,511.77,0.0,0.0,511.77,0.0,0.0,511.77
CT,90,1,M.LAGO,1,0.0785.4,513.67,0.0785.4,513.67,0.0785.4,513.67
CT,90,1,M.LAGO,1,0.0787.1,513.67,0.0787.1,513.67,0.0787.1,513.67
CT,90,1,M.LAGO,2,0.0844.8,513.67,0.0844.8,513.67,0.0844.8,513.67
CT,90,1,M.LAGO,3,0.0870.0,513.67,0.0870.0,513.67,0.0870.0,513.67
CT,90,1,M.LAGO,5,0.0866.6,513.67,0.0866.6,513.67,0.0866.6,513.67
CT,110,1,FGASPARIAN,1,0.0469.2,548.04,0.0469.2,548.04,0.0469.2,548.04
CT,110,1,FGASPARIAN,1,0.0503.6,548.04,0.0503.6,548.04,0.0503.6,548.04
CT,110,1,FGASPARIAN,2,0.0483.6,548.04,0.0483.6,548.04,0.0483.6,548.04
CT,110,1,FGASPARIAN,3,0.0463.6,548.04,0.0463.6,548.04,0.0463.6,548.04
CT,110,1,FGASPARIAN,4,0.0480.6,548.04,0.0480.6,548.04,0.0480.6,548.04
CT,110,1,FGASPARIAN,5,0.0423.1,548.04,0.0423.1,548.04,0.0423.1,548.04
CT,182,1,PALMEIR_GO,1,0.0,0.0,662.97,0.0,0.0,662.97,0.0,0.0,662.97
CT,182,1,PALMEIR_GO,1,0.0,40.0,662.97,0.0,40.0,662.97,0.0,40.0,662.97
CT,49,1,VIANA,1,0.0175.0,701.45,0.0175.0,701.45,0.0175.0,701.45
CT,9,1,CAMPOS,1,0.0,25.0,863.07,0.0,25.0,863.07,0.0,25.0,863.07
CT,153,1,DAIA,1,0.0,37.7,884.34,0.0,37.7,884.34,0.0,37.7,884.34
CT,194,1,TNORTE,2,1,0.0,0.0,910.86,0.0,0.0,910.86,0.0,0.0,910.86
CT,155,1,GOIANIA,2,1,0.0140.0,921.61,0.0140.0,921.61,0.0140.0,921.61
CT,7,1,CARIOBA,1,0.0,0.0,937.00,0.0,0.0,937.00,0.0,0.0,937.00
CT,2,1,IGARAPE,1,0.0110.0,939.55,0.0110.0,939.55,0.0110.0,939.55
CT,108,1,XAVANTES,1,0.0,53.5,1269.68,0.0,53.5,1269.68,0.0,53.5,1269.68
CT,156,2,CANDIOTA_3,1,210.0250.0,81.20210.0250.0,81.20210.0250.0,81.20
CT,156,2,CANDIOTA_3,5,100.0100.0,81.20100.0100.0,81.20100.0100.0,81.20
CT,22,2,P.MEDICI,A,1,0.0,0.0,115.90,0.0,0.0,115.90,0.0,0.0,115.90
CT,23,2,P.MEDICI,B,1,0.0,0.0,115.90,0.0,0.0,115.90,0.0,0.0,115.90
CT,24,2,J.LACER.,C,1,0.0363.0,178.91,0.0363.0,178.91,0.0363.0,178.91
CT,25,2,J.LACER.,B,1,0.0262.0,209.48,0.0262.0,209.48,0.0262.0,209.48
CT,27,2,J.LAC.,A2,1,0.0132.0,217.89,0.0132.0,217.89,0.0132.0,217.89
CT,26,2,J.LAC.,A1,1,0.0100.0,238.56,0.0100.0,238.56,0.0100.0,238.56
CT,32,2,S.JERONIMO,1,0.0,0.0,248.31,0.0,0.0,248.31,0.0,0.0,248.31
CT,169,2,MADEIRA,1,2.0,3.0,290.93,2.0,3.0,290.93,2.0,3.0,290.93
CT,28,2,FIGUEIRA,1,0.0,0.0,475.68,0.0,0.0,475.68,0.0,0.0,475.68
CT,35,2,URUGUAIANA,1,0.0,0.0,486.20,0.0,0.0,486.20,0.0,0.0,486.20
CT,64,2,S.TIARAJU,1,0.0243.1,698.14,0.0243.1,698.14,0.0243.1,698.14
CT,48,2,ARAUCARIA,1,0.0,0.0,710.65,0.0,0.0,710.65,0.0,0.0,710.65
CT,30,2,NUTEPA,1,0.0,0.0,780.00,0.0,0.0,780.00,0.0,0.0,780.00
CT,96,3,TERMOPE,1,348.8532.7,134.44348.8532.7,134.44348.8532.7,134.44
CT,42,3,FORTALEZA,1,0.0,0.0,139.88,0.0,0.0,139.88,0.0,0.0,139.88
CT,42,3,FORTALEZA,4,0.0,65.3,139.88,0.0,77.6,139.88,0.0116.4,139.88
CT,42,3,FORTALEZA,5,0.0326.6,139.88,0.0326.6,139.88,0.0326.6,139.88
CT,147,3,PROSPERIDA,1,0.0,0.0,148.65,0.0,0.0,148.65,0.0,0.0,148.65
CT,147,3,PROSPERIDA,4,0.0,8.0,148.65,0.0,8.0,148.65,0.0,8.0,148.65
CT,147,3,PROSPERIDA,5,0.0,28.0,148.65,0.0,28.0,148.65,0.0,28.0,148.65
CT,167,3,P.PECEM1,1,0.0360.0,223.71,0.0360.0,223.71,0.0360.0,223.71
CT,167,3,P.PECEM1,1,0.0,15.0,223.71,0.0,15.0,223.71,0.0,15.0,223.71
CT,167,3,P.PECEM1,2,0.0360.0,223.71,0.0360.0,223.71,0.0360.0,223.71
CT,163,3,P.PECEM2,1,0.0365.0,229.79,0.0365.0,229.79,0.0365.0,229.79
CT,163,3,P.PECEM2,2,0.0,60.8,229.79,0.0,58.7,229.79,0.0,40.6,229.79
CT,163,3,P.PECEM2,3,0.0304.2,229.79,0.0306.3,229.79,0.0324.4,229.79
CT,163,3,P.PECEM2,4,0.0365.0,229.79,0.0365.0,229.79,0.0365.0,229.79
CT,58,3,TERMOCEARA,1,0.0,0.0,322.34,0.0,0.0,322.34,0.0,0.0,322.34
CT,58,3,TERMOCEARA,1,0.0140.0,322.34,0.0140.0,322.34,0.0140.0,322.34
CT,58,3,TERMOCEARA,4,50.0154.3,322.34,50.0154.3,322.34,50.0154.3,322.34
CT,58,3,TERMOCEARA,5,190.0190.0,322.34190.0190.0,322.34190.0190.0,322.34
CT,74,3,R.ALMEIDA,1,0.0,50.0,345.02,0.0,50.0,345.02,0.0,50.0,345.02
CT,74,3,R.ALMEIDA,2,0.0,74.1,345.02,0.0,74.1,345.02,0.0,74.1,345.02
CT,74,3,R.ALMEIDA,3,0.0,74.6,345.02,0.0,74.6,345.02,0.0,74.6,345.02
CT,74,3,R.ALMEIDA,4,0.0,91.7,345.02,0.0,91.7,345.02,0.0,91.7,345.02
CT,74,3,R.ALMEIDA,5,0.0114.5,345.02,0.0114.5,345.02,0.0114.5,345.02
CT,43,3,C.FURTADO,1,0.0158.9,374.87,0.0158.9,374.87,0.0158.9,374.87
CT,83,3,JS_PEREIRA,1,0.0155.0,450.86,0.0155.0,450.86,0.0155.0,450.86
CT,221,3,SYKUE,I,1,22.0,28.0,510.12,22.0,28.0,510.12,22.0,28.0,510.12
