MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
8/6/2016 12:00:00 AM,7/27/2016 12:00:00 AM,August 2016,8/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1991.60499576
7/6/2016 12:00:00 AM,6/26/2016 12:00:00 AM,July 2016,7/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1537.72092698
6/6/2016 12:00:00 AM,5/27/2016 12:00:00 AM,June 2016,6/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1735.94992063
5/6/2016 12:00:00 AM,4/26/2016 12:00:00 AM,May 2016,5/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2010.77814896
4/6/2016 12:00:00 AM,3/27/2016 12:00:00 AM,April 2016,4/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1983.62528726
3/6/2016 12:00:00 AM,2/25/2016 12:00:00 AM,March 2016,3/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1997.758286
2/6/2016 12:00:00 AM,1/27/2016 12:00:00 AM,February 2016,2/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1993.03562506
1/6/2016 12:00:00 AM,12/27/2015 12:00:00 AM,January 2016,1/1/2016 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2004.77236524
12/6/2015 12:00:00 AM,11/26/2015 12:00:00 AM,December 2015,12/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,2004.32699537
11/6/2015 12:00:00 AM,10/27/2015 12:00:00 AM,November 2015,11/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1980.20867072
10/6/2015 12:00:00 AM,9/26/2015 12:00:00 AM,October 2015,10/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,692.28556861
9/6/2015 12:00:00 AM,8/27/2015 12:00:00 AM,September 2015,9/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1583.47897046
8/6/2015 12:00:00 AM,7/27/2015 12:00:00 AM,August 2015,8/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1834.53154652
7/6/2015 12:00:00 AM,6/26/2015 12:00:00 AM,July 2015,7/1/2015 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1836.73987705
