MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
5/6/2006 12:00:00 AM,4/26/2006 12:00:00 AM,May 2006,5/1/2006 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,28411.73860172
4/6/2006 12:00:00 AM,3/27/2006 12:00:00 AM,April 2006,4/1/2006 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,29347.99101355
3/6/2006 12:00:00 AM,2/24/2006 12:00:00 AM,March 2006,3/1/2006 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,30445.75147813
2/6/2006 12:00:00 AM,1/27/2006 12:00:00 AM,February 2006,2/1/2006 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,28936.21095199
1/6/2006 12:00:00 AM,12/27/2005 12:00:00 AM,January 2006,1/1/2006 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,29816.95248617
12/6/2005 12:00:00 AM,11/26/2005 12:00:00 AM,December 2005,12/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,28988.75084634
11/6/2005 12:00:00 AM,10/27/2005 12:00:00 AM,November 2005,11/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26283.4324038
10/6/2005 12:00:00 AM,9/26/2005 12:00:00 AM,October 2005,10/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25830.21966891
9/6/2005 12:00:00 AM,8/27/2005 12:00:00 AM,September 2005,9/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24836.91991632
8/6/2005 12:00:00 AM,7/27/2005 12:00:00 AM,August 2005,8/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27301.5406851
7/6/2005 12:00:00 AM,6/26/2005 12:00:00 AM,July 2005,7/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25131.32423344
6/6/2005 12:00:00 AM,5/27/2005 12:00:00 AM,June 2005,6/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26052.25054128
5/6/2005 12:00:00 AM,4/26/2005 12:00:00 AM,May 2005,5/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27060.29491899
4/6/2005 12:00:00 AM,3/27/2005 12:00:00 AM,April 2005,4/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,29899.06177741
3/6/2005 12:00:00 AM,2/24/2005 12:00:00 AM,March 2005,3/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,30423.45357488
2/6/2005 12:00:00 AM,1/27/2005 12:00:00 AM,February 2005,2/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,29548.27717229
1/6/2005 12:00:00 AM,12/27/2004 12:00:00 AM,January 2005,1/1/2005 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,29557.48366898
12/6/2004 12:00:00 AM,11/26/2004 12:00:00 AM,December 2004,12/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27541.58338665
11/6/2004 12:00:00 AM,10/27/2004 12:00:00 AM,November 2004,11/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25565.43424876
10/6/2004 12:00:00 AM,9/26/2004 12:00:00 AM,October 2004,10/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25219.24283561
9/6/2004 12:00:00 AM,8/27/2004 12:00:00 AM,September 2004,9/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26849.09383439
8/6/2004 12:00:00 AM,7/27/2004 12:00:00 AM,August 2004,8/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25705.10596871
7/6/2004 12:00:00 AM,6/26/2004 12:00:00 AM,July 2004,7/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25033.00197542
6/6/2004 12:00:00 AM,5/27/2004 12:00:00 AM,June 2004,6/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26497.19718021
5/6/2004 12:00:00 AM,4/26/2004 12:00:00 AM,May 2004,5/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26754.53098078
4/6/2004 12:00:00 AM,3/27/2004 12:00:00 AM,April 2004,4/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27196.41961076
3/6/2004 12:00:00 AM,2/25/2004 12:00:00 AM,March 2004,3/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27943.00271461
2/6/2004 12:00:00 AM,1/27/2004 12:00:00 AM,February 2004,2/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25247.49555993
1/6/2004 12:00:00 AM,12/27/2003 12:00:00 AM,January 2004,1/1/2004 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24295.41524155
12/6/2003 12:00:00 AM,11/26/2003 12:00:00 AM,December 2003,12/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26128.51360181
11/6/2003 12:00:00 AM,10/27/2003 12:00:00 AM,November 2003,11/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27262.92444407
10/6/2003 12:00:00 AM,9/26/2003 12:00:00 AM,October 2003,10/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,28240.53954673
9/6/2003 12:00:00 AM,8/27/2003 12:00:00 AM,September 2003,9/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,27503.49654128
8/6/2003 12:00:00 AM,7/27/2003 12:00:00 AM,August 2003,8/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26250.72881683
7/6/2003 12:00:00 AM,6/26/2003 12:00:00 AM,July 2003,7/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24837.7551744
6/6/2003 12:00:00 AM,5/27/2003 12:00:00 AM,June 2003,6/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23851.39231909
5/6/2003 12:00:00 AM,4/26/2003 12:00:00 AM,May 2003,5/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24439.8042066
4/6/2003 12:00:00 AM,3/27/2003 12:00:00 AM,April 2003,4/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25971.39415803
3/6/2003 12:00:00 AM,2/24/2003 12:00:00 AM,March 2003,3/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24857.15801035
2/6/2003 12:00:00 AM,1/27/2003 12:00:00 AM,February 2003,2/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26679.4716068
1/6/2003 12:00:00 AM,12/27/2002 12:00:00 AM,January 2003,1/1/2003 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23443.11206952
12/6/2002 12:00:00 AM,11/26/2002 12:00:00 AM,December 2002,12/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,22972.4732389
11/6/2002 12:00:00 AM,10/27/2002 12:00:00 AM,November 2002,11/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23080.70681848
10/6/2002 12:00:00 AM,9/26/2002 12:00:00 AM,October 2002,10/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23772.2569217
9/6/2002 12:00:00 AM,8/27/2002 12:00:00 AM,September 2002,9/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,21935.11154135
8/6/2002 12:00:00 AM,7/27/2002 12:00:00 AM,August 2002,8/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,22583.10950236
7/6/2002 12:00:00 AM,6/26/2002 12:00:00 AM,July 2002,7/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,20944.96676039
6/6/2002 12:00:00 AM,5/27/2002 12:00:00 AM,June 2002,6/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,20625.62823582
5/6/2002 12:00:00 AM,4/26/2002 12:00:00 AM,May 2002,5/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,22704.57911255
4/6/2002 12:00:00 AM,3/27/2002 12:00:00 AM,April 2002,4/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24477.07240249
3/6/2002 12:00:00 AM,2/24/2002 12:00:00 AM,March 2002,3/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23879.77315823
2/6/2002 12:00:00 AM,1/27/2002 12:00:00 AM,February 2002,2/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,21679.31220207
1/6/2002 12:00:00 AM,12/27/2001 12:00:00 AM,January 2002,1/1/2002 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,20853.35685446
12/6/2001 12:00:00 AM,11/26/2001 12:00:00 AM,December 2001,12/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,17960.67767442
11/6/2001 12:00:00 AM,10/27/2001 12:00:00 AM,November 2001,11/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,18036.69361077
10/6/2001 12:00:00 AM,9/26/2001 12:00:00 AM,October 2001,10/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,16963.29178903
9/6/2001 12:00:00 AM,8/27/2001 12:00:00 AM,September 2001,9/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,16596.46302746
8/6/2001 12:00:00 AM,7/27/2001 12:00:00 AM,August 2001,8/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,16028.09604806
7/6/2001 12:00:00 AM,6/26/2001 12:00:00 AM,July 2001,7/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,16300.37446202
6/6/2001 12:00:00 AM,5/27/2001 12:00:00 AM,June 2001,6/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,16906.73055527
5/6/2001 12:00:00 AM,4/26/2001 12:00:00 AM,May 2001,5/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,21228.54852118
4/6/2001 12:00:00 AM,3/27/2001 12:00:00 AM,April 2001,4/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24128.66611086
3/6/2001 12:00:00 AM,2/24/2001 12:00:00 AM,March 2001,3/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24130.54274158
2/6/2001 12:00:00 AM,1/27/2001 12:00:00 AM,February 2001,2/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24245.97961279
1/6/2001 12:00:00 AM,12/27/2000 12:00:00 AM,January 2001,1/1/2001 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23773.3501341
12/6/2000 12:00:00 AM,11/26/2000 12:00:00 AM,December 2000,12/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24150.33813136
11/6/2000 12:00:00 AM,10/27/2000 12:00:00 AM,November 2000,11/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24263.18986082
10/6/2000 12:00:00 AM,9/26/2000 12:00:00 AM,October 2000,10/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25278.12833654
9/6/2000 12:00:00 AM,8/27/2000 12:00:00 AM,September 2000,9/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25094.51155525
8/6/2000 12:00:00 AM,7/27/2000 12:00:00 AM,August 2000,8/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25684.94153196
7/6/2000 12:00:00 AM,6/26/2000 12:00:00 AM,July 2000,7/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25921.51169324
6/6/2000 12:00:00 AM,5/27/2000 12:00:00 AM,June 2000,6/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26493.21083302
5/6/2000 12:00:00 AM,4/26/2000 12:00:00 AM,May 2000,5/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26388.68252656
4/6/2000 12:00:00 AM,3/27/2000 12:00:00 AM,April 2000,4/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26232.95430525
3/6/2000 12:00:00 AM,2/25/2000 12:00:00 AM,March 2000,3/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,26228.03789123
2/6/2000 12:00:00 AM,1/27/2000 12:00:00 AM,February 2000,2/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25775.63835778
1/6/2000 12:00:00 AM,12/27/1999 12:00:00 AM,January 2000,1/1/2000 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25017.76733433
12/6/1999 12:00:00 AM,11/26/1999 12:00:00 AM,December 1999,12/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24309.09446206
11/6/1999 12:00:00 AM,10/27/1999 12:00:00 AM,November 1999,11/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24742.99736082
10/6/1999 12:00:00 AM,9/26/1999 12:00:00 AM,October 1999,10/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25061.1411825
9/6/1999 12:00:00 AM,8/27/1999 12:00:00 AM,September 1999,9/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25869.99416638
8/6/1999 12:00:00 AM,7/27/1999 12:00:00 AM,August 1999,8/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25299.2280911
7/6/1999 12:00:00 AM,6/26/1999 12:00:00 AM,July 1999,7/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24726.46908572
6/6/1999 12:00:00 AM,5/27/1999 12:00:00 AM,June 1999,6/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25357.43527751
5/6/1999 12:00:00 AM,4/26/1999 12:00:00 AM,May 1999,5/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,24746.74817172
4/6/1999 12:00:00 AM,3/27/1999 12:00:00 AM,April 1999,4/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25055.23241642
3/6/1999 12:00:00 AM,2/24/1999 12:00:00 AM,March 1999,3/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25792.60322548
2/6/1999 12:00:00 AM,1/27/1999 12:00:00 AM,February 1999,2/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,25408.68467237
1/6/1999 12:00:00 AM,12/27/1998 12:00:00 AM,January 1999,1/1/1999 12:00:00 AM,*,Sudeste/Centro-Oeste,Hidrelétrica,*,2,23796.44771479
